#mass,radius,vx,vy,vz,x,y,z
#system.get('S.I.').base('mass'),system.get('S.I.').base('length'),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),system.get('S.I.').base('length'),system.get('S.I.').base('length'),system.get('S.I.').base('length')
#kg,m,m * s**-1,m * s**-1,m * s**-1,m,m,m
1.06464363306e+30,0.0,16823.9402013,28113.2784475,120591.897843,2.6568861798e+19,-2.47134569198e+18,6.10781338616e+18
2.26082071542e+29,0.0,16345.4119948,27984.5818821,120833.828034,2.66142298869e+19,-2.38628980468e+18,6.02763917577e+18
3.2059278054e+29,0.0,19386.0730022,27989.6407757,122699.915907,2.66185908924e+19,-2.52254282405e+18,5.79432021759e+18
2.85789772323e+29,0.0,17728.0066904,28116.1398697,121877.89151,2.66032390781e+19,-2.35528863672e+18,5.91077288611e+18
9.60920610449e+29,0.0,15265.7361776,27955.7063529,120139.880394,2.65778175274e+19,-2.359745454e+18,6.15809577501e+18
6.47919190253e+29,0.0,17165.2878607,27474.5608854,122648.244933,2.66891415465e+19,-2.49584934688e+18,5.70646901767e+18
5.92079996371e+29,0.0,16577.5691611,29864.7010376,120290.617458,2.64154444149e+19,-1.9452385783e+18,6.26755595229e+18
2.99491950941e+29,0.0,18563.2771789,28167.4830965,123124.447679,2.66166511893e+19,-2.46644924422e+18,5.65014160315e+18
4.91033902216e+29,0.0,20100.8565415,28517.7178878,123619.680395,2.65713616608e+19,-2.39066177604e+18,5.68272977308e+18
2.27439495339e+29,0.0,20704.0408999,28069.8889402,125327.074691,2.67244267122e+19,-2.57061345416e+18,5.25337297344e+18
2.97288419115e+29,0.0,17064.5423231,27657.2917774,122361.68336,2.6596659728e+19,-2.43673802819e+18,5.80988224164e+18
3.71000493211e+29,0.0,18011.1710253,28218.0113149,123298.58705,2.6625852881e+19,-2.43918472456e+18,5.62422004133e+18
2.12637176215e+29,0.0,18058.0501278,27179.0065614,124409.959766,2.68064552783e+19,-2.6152354527e+18,5.28898939016e+18
1.42696302273e+31,0.0,20777.5877564,26961.4704361,126060.964559,2.67717201547e+19,-2.75675584098e+18,5.09507106056e+18
6.94028913799e+29,0.0,20370.8341833,28304.3173312,124040.083617,2.6632275933e+19,-2.45643736395e+18,5.56315008391e+18
2.14309568179e+29,0.0,20974.6748031,27573.8616007,125189.38009,2.67639532066e+19,-2.74358190468e+18,5.25530304234e+18
6.51356259177e+29,0.0,20206.3048017,27024.8511596,125459.021353,2.67603436816e+19,-2.8024825452e+18,5.1858427842e+18
8.52822473827e+29,0.0,20148.1381099,27746.3315896,124287.055378,2.67296821847e+19,-2.59899362798e+18,5.42920543833e+18
5.55732926893e+29,0.0,18740.4935987,29992.5735093,124940.522199,2.6526830778e+19,-1.83093524366e+18,5.41986345764e+18
2.57871500637e+29,0.0,18309.4263581,28174.1399944,122330.394705,2.66338062161e+19,-2.40798068877e+18,5.77712751686e+18
4.25417284577e+29,0.0,17248.1536759,27286.5128228,121424.75499,2.65969691272e+19,-2.58126680071e+18,5.99159458679e+18
2.07086859973e+29,0.0,18787.032978,28406.7752571,124549.519215,2.66693389128e+19,-2.28377390534e+18,5.38064615926e+18
1.02626665488e+30,0.0,13067.6627251,27571.9323715,116874.16308,2.64900337036e+19,-2.35598994913e+18,6.73934700125e+18
2.92332654387e+29,0.0,20614.4801596,27882.3984883,124266.30457,2.67121581581e+19,-2.61367033528e+18,5.49409672037e+18
4.05186601848e+29,0.0,17122.0566587,28007.8115083,122325.179506,2.66278198206e+19,-2.42316386915e+18,5.73284479193e+18
2.02498916587e+29,0.0,22548.6659464,27754.5545066,126590.121871,2.66845978929e+19,-2.67640301697e+18,5.08544394959e+18
2.17296732476e+29,0.0,18261.0688883,28095.4347396,122667.610019,2.66208668531e+19,-2.4589399968e+18,5.73449298185e+18
9.31610814834e+29,0.0,18431.8710122,27829.0577671,124108.113878,2.66495237043e+19,-2.44018272249e+18,5.51818908656e+18
2.31882591984e+29,0.0,21499.2681782,27462.7564446,126419.918377,2.67914818554e+19,-2.70906949806e+18,5.0026037155e+18
7.60773633442e+29,0.0,19035.4647438,27927.3677952,123567.02019,2.66955293449e+19,-2.55820319523e+18,5.52943197992e+18
5.08853373518e+30,0.0,18228.8972962,28236.0726499,123679.346913,2.66772834236e+19,-2.43756312385e+18,5.53943375591e+18
3.1020234761e+29,0.0,13890.3344437,27988.2553996,117611.648237,2.64714099435e+19,-2.29725779318e+18,6.63801595617e+18
2.41642620479e+29,0.0,21385.1209869,28393.0373446,124588.960722,2.66539783997e+19,-2.51966011741e+18,5.45325534815e+18
2.10212616692e+29,0.0,18526.0849001,27617.2613741,122965.21483,2.66540934901e+19,-2.53241027658e+18,5.70563103808e+18
4.26597102443e+29,0.0,17128.4197703,28106.4601613,121045.07433,2.64917387142e+19,-2.32035171076e+18,6.13113323741e+18
2.14249168772e+29,0.0,17302.7978759,28112.5022356,121136.283929,2.65740968433e+19,-2.37878550918e+18,6.04157493373e+18
5.43367935e+29,0.0,21076.1542091,27149.4930185,125390.950789,2.68237092107e+19,-2.77171849148e+18,5.19998523748e+18
6.67334008651e+31,0.0,18695.6125067,28622.9274108,123274.090047,2.66203450554e+19,-2.34089859944e+18,5.63608999587e+18
2.0682295679e+29,0.0,18233.9012304,27766.4065912,123158.826711,2.67039710817e+19,-2.55931978609e+18,5.56330746466e+18
2.62454567778e+29,0.0,17932.8027453,28454.6239537,121750.332455,2.65315300077e+19,-2.33903291811e+18,5.97845180996e+18
6.71158949848e+29,0.0,17810.5512511,26273.8989426,123207.245787,2.67477461225e+19,-2.82902437635e+18,5.59162100241e+18
4.27959290449e+29,0.0,19154.0800583,28287.2702395,122847.153243,2.66548268144e+19,-2.50986607091e+18,5.70817638625e+18
1.2805568647e+30,0.0,21570.0028144,27728.4219456,124954.915013,2.67005272761e+19,-2.72359928184e+18,5.37160645835e+18
2.88886244737e+29,0.0,19837.4144425,28070.6941609,125774.237417,2.67917350264e+19,-2.50433162424e+18,5.08558579297e+18
1.3300799342e+30,0.0,17569.8113307,27162.9523555,122798.947044,2.66347884178e+19,-2.60769803217e+18,5.74049530403e+18
2.94937006217e+29,0.0,18964.1307662,28047.3652346,123538.753226,2.6658265304e+19,-2.49644947177e+18,5.61116670209e+18
2.0527588482e+29,0.0,17992.8250713,28065.5642078,121689.502445,2.65750844146e+19,-2.45492574617e+18,6.00074676601e+18
9.0190050788e+29,0.0,15892.6383407,29271.7360184,119284.474261,2.64255539941e+19,-2.08365534584e+18,6.41290895438e+18
7.25005909843e+29,0.0,19953.2373164,27518.529899,124072.105208,2.67313437809e+19,-2.70288547387e+18,5.47405519765e+18
4.5272430185e+29,0.0,17919.8182318,27315.1034344,123775.458687,2.67227633955e+19,-2.52378421098e+18,5.50293500684e+18
2.07370743305e+29,0.0,20952.1652723,27419.1670575,125432.765837,2.68027900464e+19,-2.67065051262e+18,5.17218113693e+18
6.53039139221e+29,0.0,16219.5591169,27674.7409403,120879.817774,2.65976375982e+19,-2.50140455082e+18,6.04010688976e+18
2.29087150705e+29,0.0,19055.5145934,28551.7340443,123018.388455,2.67276427473e+19,-2.28097289663e+18,5.67029260991e+18
5.91504808358e+29,0.0,16384.3119972,28724.0271597,120061.923722,2.65339221897e+19,-2.25936347829e+18,6.21995724132e+18
4.3991431458e+29,0.0,17646.6341875,27988.929314,123619.293417,2.67265893879e+19,-2.41823743439e+18,5.4639812733e+18
7.08900709854e+29,0.0,17960.0254413,27751.0823162,122181.136195,2.6631791512e+19,-2.54474059291e+18,5.85541912824e+18
3.99138417457e+29,0.0,18353.5626687,27857.76289,122109.168726,2.65710113951e+19,-2.56240835514e+18,5.90984763749e+18
1.97319484193e+30,0.0,16686.4037435,28209.408682,121982.023057,2.6613388023e+19,-2.29066426902e+18,5.83488897227e+18
1.99149413305e+29,0.0,17593.2499643,27905.8069028,121096.942728,2.65713442803e+19,-2.45047270695e+18,6.08965438628e+18
1.04256604562e+30,0.0,16798.3970512,27911.629334,120714.123567,2.65806016482e+19,-2.45111836286e+18,6.09140123174e+18
2.55070028444e+29,0.0,18105.404751,27938.1851866,123530.996635,2.67017177e+19,-2.47834604261e+18,5.53541613562e+18
2.79896706154e+29,0.0,16823.245626,27694.5064758,122401.135023,2.66474149402e+19,-2.45767543726e+18,5.75279736338e+18
3.54727589317e+29,0.0,19524.9028545,27569.4070513,123894.986273,2.66644328308e+19,-2.63079221406e+18,5.54976799461e+18
5.75343814189e+29,0.0,16536.4966279,28081.5494042,120757.375657,2.65693080994e+19,-2.42076040165e+18,6.09517922374e+18
5.19850120939e+29,0.0,19527.2696111,28161.1320327,123555.093499,2.67017216989e+19,-2.53814528539e+18,5.54728182985e+18
2.0792977034e+29,0.0,20211.0439433,27250.0843536,124547.427873,2.67199666766e+19,-2.70654928197e+18,5.40951722578e+18
2.05004454042e+29,0.0,19543.3051414,27960.1342554,123737.88574,2.66743598761e+19,-2.49874236835e+18,5.59220454756e+18
3.30064954455e+29,0.0,16571.9597301,28381.8741575,121074.228072,2.65097384365e+19,-2.20827222629e+18,6.09429993417e+18
2.15105888092e+29,0.0,21172.7182108,26987.0993494,127075.301118,2.69206376692e+19,-2.78580300814e+18,4.73560818559e+18
2.50106897625e+29,0.0,18317.0466785,28034.1754031,122441.029363,2.65968886471e+19,-2.41039140171e+18,5.84133235278e+18
8.83851682026e+29,0.0,18931.3220932,28780.0517641,121738.370143,2.64473540588e+19,-2.33872519998e+18,6.08766028576e+18
2.07391972368e+29,0.0,17893.6002753,26833.5442554,123595.490322,2.67465538768e+19,-2.70981630117e+18,5.50513767968e+18
2.55537382137e+29,0.0,21500.5775971,28290.3077683,126269.894711,2.67227714224e+19,-2.5027723494e+18,5.11175602406e+18
3.57784274147e+29,0.0,18234.3518787,27630.910001,123109.495568,2.66391473435e+19,-2.52029165944e+18,5.66120166447e+18
4.62344387049e+29,0.0,18013.5029208,26872.8322943,124086.741351,2.67803414869e+19,-2.66660942067e+18,5.39466359882e+18
4.67261928062e+29,0.0,19520.9878734,28055.0154014,123361.938627,2.67253580058e+19,-2.50883641932e+18,5.62308935954e+18
2.22521979179e+29,0.0,19844.3161737,28193.3180136,124595.283811,2.66990504822e+19,-2.39362714165e+18,5.32628111877e+18
1.10605413454e+31,0.0,17445.2972065,27549.6927452,122401.330375,2.6659700158e+19,-2.52072436157e+18,5.74978502939e+18
1.99510442759e+29,0.0,17675.5518139,27547.6659378,122868.689668,2.67021024895e+19,-2.5540157994e+18,5.7052968872e+18
2.36343141663e+29,0.0,19404.8514963,28441.6767073,123349.180308,2.66496017601e+19,-2.47133772556e+18,5.62243130944e+18
8.01019130829e+29,0.0,18089.9368943,27584.8824817,122779.299415,2.66603566426e+19,-2.488838413e+18,5.72152369402e+18
2.09336243647e+29,0.0,22537.672969,26671.7535764,128271.897841,2.69226399097e+19,-2.86698191544e+18,4.51021581092e+18
5.79631643644e+29,0.0,19288.3997806,27227.7150188,123793.019994,2.67278085355e+19,-2.67341789178e+18,5.4982547966e+18
6.65080980122e+29,0.0,18539.4183441,28802.2253175,122446.158125,2.64837525177e+19,-2.20924035602e+18,5.90030351519e+18
3.60346851111e+29,0.0,21622.4129239,29224.1315149,126160.254158,2.66384735792e+19,-2.27179997571e+18,5.16065474094e+18
2.28621604915e+29,0.0,20375.748089,27330.8522584,125043.83614,2.6708754596e+19,-2.7115192568e+18,5.34329575679e+18
5.76762207242e+30,0.0,21337.9092527,28024.7372962,124696.627211,2.67499896359e+19,-2.6224758235e+18,5.3923410638e+18
9.1955339121e+29,0.0,20739.9595227,28008.9402356,124550.605795,2.66504532924e+19,-2.51237539498e+18,5.46740614504e+18
2.56855276208e+29,0.0,18324.7102112,28128.2499777,122407.813536,2.66030898079e+19,-2.36034984272e+18,5.7886925562e+18
2.78061104298e+29,0.0,19397.0149178,27569.8830122,124587.434557,2.6708372241e+19,-2.4847181446e+18,5.38366167638e+18
2.66175264612e+30,0.0,16746.8573637,27533.4365173,121394.173196,2.66108599143e+19,-2.57194146942e+18,5.94552410693e+18
9.11329105441e+29,0.0,18014.6790806,28205.5187401,122775.631587,2.66167815892e+19,-2.44426688813e+18,5.71033554634e+18
2.61744786542e+29,0.0,21934.5622096,27534.939964,126363.488026,2.67382872427e+19,-2.62858628201e+18,5.0988497144e+18
2.14689720712e+29,0.0,18045.9301508,28681.2879789,122584.986767,2.65491360354e+19,-2.26183078852e+18,5.79187191102e+18
2.48008809673e+29,0.0,15351.8089275,26946.9262773,120814.660007,2.66588237457e+19,-2.52408932449e+18,6.02488344454e+18
2.43484276812e+29,0.0,17987.8363358,27816.7549368,124028.3181,2.6716574345e+19,-2.50015009805e+18,5.41710464113e+18
2.2060747107e+29,0.0,18188.5881042,27957.2056503,124032.038515,2.66488190914e+19,-2.44785856771e+18,5.48902498092e+18
5.26486819072e+29,0.0,21850.1456095,27727.6380399,126605.833209,2.67865165546e+19,-2.71850125409e+18,5.02390211813e+18
2.38177752721e+29,0.0,22115.8759233,27104.3918599,127512.491223,2.68092543508e+19,-2.73412091136e+18,4.78821427524e+18
6.8045038916e+29,0.0,18577.6715635,27648.0365266,124893.228511,2.68040767649e+19,-2.5307695657e+18,5.21955417526e+18
2.15388694596e+29,0.0,20650.6647757,27346.4810021,125246.052828,2.67723248847e+19,-2.71691739188e+18,5.2617820781e+18
2.11722734511e+29,0.0,17608.9787013,27710.6482348,122615.858353,2.66305182508e+19,-2.42543811114e+18,5.74385969176e+18
3.61631316513e+29,0.0,18546.1531797,28608.2255242,124650.814343,2.65913125865e+19,-2.22492702605e+18,5.43678358267e+18
7.23395514798e+29,0.0,21903.8749881,28288.7975166,125393.971469,2.66606236792e+19,-2.56764933796e+18,5.30552464807e+18
2.65889642744e+29,0.0,18838.5651185,27594.3035903,123851.755144,2.67328248486e+19,-2.56132012141e+18,5.47958910383e+18
3.9719529237e+29,0.0,16890.5204581,27450.5433676,121909.596567,2.66504359258e+19,-2.45419576816e+18,5.85079920128e+18
2.8664982895e+29,0.0,18212.8574543,27699.2671653,123510.000767,2.67279586623e+19,-2.5710075186e+18,5.50235243087e+18
1.32021064702e+30,0.0,19561.9359617,28119.9310706,123828.445474,2.66606396947e+19,-2.44705685017e+18,5.54585483496e+18
2.0170420498e+29,0.0,16947.1782459,28299.4940762,120626.488441,2.65349545374e+19,-2.29818125231e+18,6.13958490357e+18
4.74587272176e+29,0.0,20996.1591295,28590.5102889,125165.041038,2.65888586757e+19,-2.37138420654e+18,5.39302553503e+18
2.28535819755e+29,0.0,20236.5616763,28029.5999263,124712.665457,2.66337946172e+19,-2.46588944589e+18,5.44592145685e+18
3.15345552869e+29,0.0,17441.022151,28595.0131541,121471.826845,2.65524085176e+19,-2.2258859954e+18,6.01764897728e+18
1.83409015794e+30,0.0,19752.2579256,27723.9509083,123913.342291,2.6736317023e+19,-2.6024337318e+18,5.50576842897e+18
2.62510437856e+29,0.0,18718.1534387,27479.5436705,123183.750323,2.66760234631e+19,-2.60030120392e+18,5.64555134092e+18
5.68099368416e+29,0.0,21803.1478572,28005.802588,125779.759316,2.66825412968e+19,-2.5308948334e+18,5.22422621072e+18
1.19349726372e+30,0.0,16146.0884326,27997.3797144,120141.582483,2.6515351972e+19,-2.31041941531e+18,6.25292528725e+18
3.73665661946e+29,0.0,21350.3680003,28260.2886775,125269.166475,2.6699691737e+19,-2.49582364514e+18,5.29209077878e+18
2.33343666533e+29,0.0,19431.0789952,27402.0999267,124437.392246,2.66791493405e+19,-2.59463224763e+18,5.44424662701e+18
2.27244136187e+29,0.0,16533.5629312,29214.1133355,119919.297044,2.64536066709e+19,-2.09318077145e+18,6.30762881722e+18
3.51010752426e+29,0.0,19252.1786483,27620.9086236,123351.860822,2.66853920841e+19,-2.59856213747e+18,5.64959777849e+18
2.99621894685e+29,0.0,19085.4077698,27794.5548539,124689.7515,2.67144059117e+19,-2.59349491937e+18,5.32154691977e+18
2.9989998667e+29,0.0,19409.8503284,29100.1069306,122894.546421,2.65500752595e+19,-2.27994702775e+18,5.79124794046e+18
6.90357824266e+29,0.0,15020.7527487,27601.8777797,120074.728046,2.66521008155e+19,-2.41941965464e+18,6.11403776915e+18
4.91598239499e+29,0.0,17576.7613551,27699.8174733,120848.344672,2.65268534234e+19,-2.44816683322e+18,6.15681240547e+18
6.55798951384e+29,0.0,17764.5013933,28306.5743391,121166.050385,2.65836337271e+19,-2.42140281295e+18,6.02160126745e+18
2.93529628708e+29,0.0,17940.4236905,27325.4766608,122578.338876,2.67019245966e+19,-2.62677115107e+18,5.7156576376e+18
3.28477468998e+29,0.0,20112.2707815,26997.2355226,125303.085133,2.68014087765e+19,-2.82151398215e+18,5.19313329462e+18
2.20814099508e+29,0.0,19220.8406455,28576.56641,123408.16016,2.67762441479e+19,-2.43017591401e+18,5.56970745366e+18
3.14765465681e+29,0.0,20345.3006682,27600.4823311,126313.366564,2.6811514371e+19,-2.60768646803e+18,4.96543169621e+18
6.56706905284e+29,0.0,17618.5289705,27027.3356263,123669.38028,2.67447842067e+19,-2.60107218524e+18,5.48449988208e+18
9.00629240413e+29,0.0,17257.3934419,28537.9945862,122061.922577,2.65762775142e+19,-2.33180833351e+18,5.81843004212e+18
5.42215329023e+29,0.0,19784.3361817,27699.6857575,124795.38172,2.66808397544e+19,-2.59854342372e+18,5.35016187743e+18
2.37356865967e+29,0.0,17647.1449565,27959.3431539,121659.856046,2.66242563764e+19,-2.43117781117e+18,5.90664674745e+18
2.87581524292e+30,0.0,21967.4858666,26972.6272067,126859.466085,2.68046092673e+19,-2.83021674107e+18,4.91533182723e+18
3.10944476533e+29,0.0,19600.1523625,27782.8533008,124394.357704,2.66470984384e+19,-2.49985848813e+18,5.45487073717e+18
2.19696440348e+29,0.0,17003.8104853,28783.0533665,121691.038449,2.65328097254e+19,-2.19237928154e+18,5.95462063598e+18
2.60088487672e+29,0.0,19710.5224687,28749.4975326,123114.163724,2.66218728256e+19,-2.38622450155e+18,5.7062096988e+18
8.93856668245e+29,0.0,20102.0364346,28709.6668915,123269.592793,2.65720156707e+19,-2.39034423513e+18,5.73055371266e+18
2.03672355057e+29,0.0,19041.4047016,27321.5195591,124067.111469,2.67073449777e+19,-2.62092930542e+18,5.47837931423e+18
6.86069371154e+29,0.0,18534.818185,27613.1538682,122702.957836,2.66461629224e+19,-2.58954260672e+18,5.73813930691e+18
5.72632319505e+29,0.0,17707.0531204,27319.5913715,123181.824591,2.66944672972e+19,-2.6420033397e+18,5.61065943442e+18
1.39892002691e+30,0.0,13869.7050183,27936.7737759,119018.55514,2.66014857122e+19,-2.31319209063e+18,6.29876218765e+18
4.48642048182e+29,0.0,18313.2681321,27844.6194389,122287.584588,2.66131055843e+19,-2.46928725012e+18,5.81244476565e+18
2.00864577173e+29,0.0,14818.1640206,27729.9454236,119996.001705,2.65816875005e+19,-2.3421127807e+18,6.20296834251e+18
2.05529758581e+29,0.0,19514.2183822,28547.2114747,123022.795614,2.66469870994e+19,-2.34731175517e+18,5.65569266406e+18
5.69697079355e+29,0.0,20015.8253779,27744.3956657,123673.069833,2.66714974768e+19,-2.5303381959e+18,5.6044901938e+18
3.12889566118e+29,0.0,19940.2504574,28535.9523078,122899.933337,2.65143924488e+19,-2.38251271929e+18,5.87842278991e+18
2.06651440046e+29,0.0,16319.9601724,28037.821017,120548.223805,2.65650282662e+19,-2.36099384843e+18,6.129421795e+18
2.35526434376e+30,0.0,20878.079244,28029.8518383,126616.99716,2.67447405004e+19,-2.50670373607e+18,4.99692688178e+18
6.70892952263e+29,0.0,20435.0256802,27588.4837733,125111.357147,2.67701934248e+19,-2.65739302387e+18,5.253436943e+18
7.76597187198e+29,0.0,24659.4003632,28514.9101673,128499.478859,2.66810651964e+19,-2.57887475226e+18,4.69051658929e+18
3.98417248446e+29,0.0,21169.2650022,27946.3528734,126559.13163,2.68068717372e+19,-2.5429349767e+18,5.00765122123e+18
2.03153538756e+29,0.0,20990.4042869,27571.9396679,125111.887761,2.66796239938e+19,-2.6067175391e+18,5.34829400458e+18
1.82630430199e+30,0.0,18486.6881399,27919.3963797,122464.112715,2.66809731866e+19,-2.46538642614e+18,5.76065795171e+18
1.80534192699e+30,0.0,22674.1049666,27807.178754,127925.334725,2.6800635793e+19,-2.61672850893e+18,4.71055454336e+18
2.97267519493e+30,0.0,17824.2071217,27972.3508459,123640.873685,2.67078795478e+19,-2.46304249896e+18,5.49715158581e+18
2.2881527824e+29,0.0,19417.782081,28411.3399434,122839.082707,2.66037035905e+19,-2.41124954168e+18,5.80185937677e+18
2.34430570795e+29,0.0,21968.5598401,27432.8174454,126684.416231,2.67645854555e+19,-2.70753905264e+18,5.01196570659e+18
5.72093655999e+29,0.0,17793.0241535,27966.6685565,123403.429177,2.67002509854e+19,-2.39922929426e+18,5.56488742631e+18
2.4104048775e+29,0.0,18055.696285,27770.6946493,123755.69221,2.66536916663e+19,-2.52658778629e+18,5.56286371361e+18
3.25803688546e+29,0.0,21275.4424475,28747.459017,124852.363545,2.65974124612e+19,-2.40362603227e+18,5.44686472247e+18
2.83957591334e+29,0.0,16882.0518379,28313.4880572,120459.416115,2.65251250195e+19,-2.33156121542e+18,6.19171297e+18
3.05784953344e+29,0.0,17786.3703523,28271.1508526,122089.990715,2.66027773461e+19,-2.43507784777e+18,5.8021467846e+18
2.60081062854e+29,0.0,21092.5186493,28461.5668836,126049.818987,2.67184757262e+19,-2.43898173753e+18,5.13278828481e+18
3.55360065881e+29,0.0,18961.4947721,27247.5895547,123809.827468,2.67598676419e+19,-2.73659434821e+18,5.47105720974e+18
2.40420405345e+29,0.0,19204.2024321,26875.2121728,124860.214851,2.67911723741e+19,-2.76290339288e+18,5.26685371443e+18
3.12838318816e+29,0.0,21646.1347546,28077.2311597,125254.718667,2.67377559454e+19,-2.61331530724e+18,5.27458766497e+18
7.45523761832e+29,0.0,17446.751313,28222.6184792,120824.533169,2.65564401223e+19,-2.40971925642e+18,6.1084245694e+18
5.69892226527e+29,0.0,18378.7592854,28349.2001164,122833.215829,2.66971777932e+19,-2.40095971826e+18,5.65692097291e+18
6.04773293494e+29,0.0,19135.9645782,27676.9373181,125156.767134,2.67931291926e+19,-2.56601287931e+18,5.18280364902e+18
2.89017368553e+29,0.0,19515.7526602,28687.9075235,123179.401671,2.65571845664e+19,-2.29871160167e+18,5.77059341353e+18
1.99626135365e+29,0.0,15043.1480567,28778.714134,118247.676709,2.6444807511e+19,-2.18816567118e+18,6.55912679416e+18
3.81948159339e+29,0.0,20146.7321874,28048.1964321,125957.02485,2.67057476433e+19,-2.4168766368e+18,5.14411045767e+18
3.31743314399e+29,0.0,17147.434674,28037.9773192,121523.166214,2.66299475836e+19,-2.41198990789e+18,5.9465773586e+18
2.06479692225e+29,0.0,17636.2456596,27244.1071911,123337.388521,2.67648491275e+19,-2.66163681793e+18,5.507234582e+18
2.27012386312e+29,0.0,19759.179056,28849.9166905,125914.861774,2.66637082556e+19,-2.16863670659e+18,5.18156307159e+18
3.50163210688e+29,0.0,17933.1968003,27438.3142565,123807.434993,2.66992426913e+19,-2.53617810421e+18,5.49575776666e+18
2.17602239136e+29,0.0,23722.0943804,26512.4210604,128933.102097,2.68903950572e+19,-2.93924578409e+18,4.42785070567e+18
6.71363266686e+29,0.0,17925.504853,27967.9235812,122621.914732,2.66208505711e+19,-2.46932988916e+18,5.73317400634e+18
2.14954566248e+29,0.0,19149.9078349,27580.0620912,122957.168856,2.66308074829e+19,-2.54716601439e+18,5.75660018468e+18
2.1890715231e+29,0.0,19557.1141679,28790.3297443,123359.982072,2.66306653768e+19,-2.26452224002e+18,5.6612401074e+18
2.98300989452e+29,0.0,20967.7902827,28134.9370858,124744.692017,2.66920316825e+19,-2.60582418802e+18,5.42982522438e+18
4.03365975275e+29,0.0,17453.1715325,28250.6301817,121657.783056,2.66175278245e+19,-2.3875460693e+18,5.91149211122e+18
3.4241295497e+29,0.0,16857.3728531,27921.0489016,121826.3634,2.66064236696e+19,-2.45131502522e+18,5.86086576824e+18
4.78828467681e+29,0.0,19142.2116953,27547.4570939,122350.862813,2.65715196041e+19,-2.62130592229e+18,5.9047005855e+18
5.12865156451e+29,0.0,15323.8350335,27202.7930859,120908.927786,2.66853055073e+19,-2.52868227306e+18,5.96665442499e+18
7.2448328634e+29,0.0,21383.2638819,27806.9834686,125823.705255,2.67613501996e+19,-2.57622291755e+18,5.13686675257e+18
2.94367863715e+29,0.0,15853.532613,27370.1282488,121731.537916,2.66736246579e+19,-2.45855181472e+18,5.83672314797e+18
3.39623995519e+29,0.0,18541.4504808,27385.7981138,123558.393749,2.671480882e+19,-2.65851196419e+18,5.55041158032e+18
2.75388559031e+29,0.0,17537.0699163,29192.7773748,121065.796641,2.64526975455e+19,-2.16294353744e+18,6.12935108663e+18
2.41533255033e+29,0.0,19649.5050747,27989.3760142,123949.333053,2.66892825247e+19,-2.54275155746e+18,5.48277672416e+18
2.66038803566e+29,0.0,18827.7287876,28237.277363,123686.091787,2.66812002518e+19,-2.44521287496e+18,5.5605046228e+18
2.27765309017e+29,0.0,23022.9535695,27634.5772601,128578.10418,2.68704801858e+19,-2.67309619565e+18,4.46838077104e+18
2.52058320698e+31,0.0,19436.5686613,26770.1428578,124536.082572,2.66996263067e+19,-2.74885929279e+18,5.432587226e+18
2.31897763414e+29,0.0,17792.2387218,28079.0433313,121867.530539,2.66642630996e+19,-2.49338527965e+18,5.84922507385e+18
2.36054560504e+29,0.0,16277.0588315,28847.0698791,120086.675716,2.64276186672e+19,-2.17541251895e+18,6.3116221107e+18
3.84234556922e+29,0.0,20209.681301,28869.0789278,123539.699471,2.64899755479e+19,-2.30913387716e+18,5.76594397873e+18
4.42596084366e+29,0.0,17799.879616,27965.6147121,123817.62997,2.67479697544e+19,-2.44894508686e+18,5.43710031361e+18
5.48578912697e+29,0.0,18340.2025333,28233.8272279,122049.205056,2.6534279224e+19,-2.36404890984e+18,5.95409615261e+18
3.43389812862e+29,0.0,16078.6127503,27524.0511788,121222.554691,2.65947109732e+19,-2.43522373164e+18,6.00306769044e+18
2.60911995638e+29,0.0,20428.1655237,28343.8719973,124959.351848,2.67626213285e+19,-2.42655564127e+18,5.27978375921e+18
2.15740230925e+29,0.0,18671.2108739,27823.0895669,123858.169661,2.6661994607e+19,-2.41934017863e+18,5.56174672006e+18
1.82992336619e+30,0.0,21898.4653914,27739.0965425,126205.448979,2.67849689891e+19,-2.71706353452e+18,5.07102002495e+18
2.44021360245e+29,0.0,19489.3045023,27469.7401912,124252.264155,2.67296217603e+19,-2.56125043852e+18,5.43622800808e+18
2.44480518984e+29,0.0,19810.1358869,27387.0446668,124278.564554,2.6735369045e+19,-2.58983520265e+18,5.41629827336e+18
2.90557542671e+29,0.0,15759.5584466,27503.8639417,120683.2875,2.66697358651e+19,-2.52021679572e+18,6.0130606986e+18
2.98278822215e+29,0.0,16710.7769087,27941.4950831,120338.589417,2.653725645e+19,-2.42181741877e+18,6.209667789e+18
2.04053905591e+30,0.0,18446.6578254,28214.4172689,122509.868447,2.66518926247e+19,-2.35501924661e+18,5.733959325e+18
3.18494435852e+29,0.0,17880.137794,27534.6326226,122942.105507,2.67132641377e+19,-2.50393274077e+18,5.65398928058e+18
3.57061801894e+29,0.0,18915.1172462,27653.4260551,123138.681296,2.65907780575e+19,-2.52810660752e+18,5.75634049259e+18
6.15077193002e+29,0.0,16913.4428046,28182.4317172,120931.478656,2.65271315907e+19,-2.42564599139e+18,6.094784132e+18
2.61665492727e+29,0.0,17468.5378954,27901.0713442,122085.451239,2.66537412594e+19,-2.47629295859e+18,5.80293880855e+18
