#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+19 * system.get('S.I.').base('length')),(3.08567758128e+19 * system.get('S.I.').base('length')),(3.08567758128e+19 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,kpc,kpc,kpc,kms,kms,kms
0.114252019778,-0.220908175871,-0.132784249279,-0.300384656877,139.708895013,-31.8266801873,-120.943322381
0.36836359445,-0.224555254669,-0.134964919351,-0.303975965957,139.447626093,-31.5175332915,-118.88777779
0.475334000857,-0.215327376873,-0.133416868923,-0.304847925777,140.477914248,-31.9078535501,-118.40475394
0.488124213657,-0.214517644062,-0.135930678162,-0.312145815913,140.424308162,-30.7427270578,-115.163006151
0.123827743532,-0.221355175792,-0.133854370824,-0.300533418769,139.804536686,-31.6337922439,-120.433600748
0.118362392069,-0.223739648408,-0.136169065785,-0.299881975199,139.342343978,-31.3008589168,-121.219140934
0.212798902205,-0.232134607867,-0.136485084385,-0.301581278243,138.982305216,-31.366717675,-119.665406078
0.170643286847,-0.215873991836,-0.13673504509,-0.30754854889,140.118422113,-30.6627622961,-117.487832728
0.166583414205,-0.229941642866,-0.127983411103,-0.298214194229,139.010721532,-32.7157218271,-121.704484752
0.135942193144,-0.180732535131,-0.140044527823,-0.324571607198,142.913605133,-29.2112922196,-109.286416751
0.41232237135,-0.214419438192,-0.138916916197,-0.304236758004,140.068322843,-30.7506590321,-119.087086874
0.379430308247,-0.219992817203,-0.137456816117,-0.306319924037,139.948523837,-31.0861963286,-117.704886384
0.10601308489,-0.216784613786,-0.133680156855,-0.304065302109,139.961437269,-31.5692251206,-119.404281778
0.183880748754,-0.220367853008,-0.134574135491,-0.302145712725,139.910606255,-31.5032433914,-119.683886551
0.216275305485,-0.214926491758,-0.133772071037,-0.304935686854,140.166296476,-31.5632519423,-118.57039766
0.14381261195,-0.229143925891,-0.135656324763,-0.302202873442,139.114119256,-31.0891612988,-119.745799391
0.425082982882,-0.224721034803,-0.134715443962,-0.300660021089,139.641337533,-31.8738244221,-120.347314911
0.13319824415,-0.225916772132,-0.135254258161,-0.299850498837,139.29625188,-31.4040431845,-121.009520745
0.520695836127,-0.201091459984,-0.138627051214,-0.315761617813,141.211777914,-29.7471435527,-113.71431999
0.76390656344,-0.211689446456,-0.133270228056,-0.305232728581,140.657491301,-31.6734663676,-118.350899843
0.266108312905,-0.213611573682,-0.136501479943,-0.31115986535,140.418983939,-30.7552518067,-115.588754064
0.152725870261,-0.221972337133,-0.136850979372,-0.312135353958,139.9195594,-30.7723839953,-114.977664668
0.102571779203,-0.218842803426,-0.13343715799,-0.297659914723,139.677742604,-31.4570273159,-122.21841339
0.306309466848,-0.226207180372,-0.135900617122,-0.300641992923,139.062971909,-31.0665503501,-120.753700572
0.157378587433,-0.221044990346,-0.139110201892,-0.303490409883,139.791123848,-30.9466168157,-118.912418164
0.263709912182,-0.229271409473,-0.133654452302,-0.298405189595,138.864419252,-31.5050499836,-121.78401582
0.161465909492,-0.219445513145,-0.133024411223,-0.297299742855,139.659227237,-31.7968757007,-122.569534382
0.117882243861,-0.221808471522,-0.138405775093,-0.307778675462,139.938309078,-30.9810123609,-116.805350094
0.182575377944,-0.222480748016,-0.137411445104,-0.303675235365,139.397572723,-30.9265436836,-119.3617475
0.140709698088,-0.19249802355,-0.14038343855,-0.316587485835,141.889801241,-29.6794812729,-113.377310979
0.119440388807,-0.217143720826,-0.140792621258,-0.308233962341,139.912389806,-30.083149011,-117.111192343
0.264756129103,-0.211027210131,-0.133028215306,-0.305244945935,140.568438973,-31.5047041812,-118.428502292
0.216426607124,-0.212791349905,-0.133597845371,-0.305045795419,140.289010141,-31.3087281694,-118.710177762
0.103538318004,-0.213000007504,-0.135650060903,-0.309690429579,140.580641766,-30.7266289456,-116.198452852
0.295091382216,-0.208536783034,-0.134497081922,-0.309781443142,140.828937334,-31.3637578928,-116.262147
0.124297731632,-0.237898911539,-0.140671351562,-0.296271097509,138.192908895,-31.1597905059,-121.918212954
0.192719477831,-0.217251406993,-0.133592520053,-0.303742625533,139.861071406,-31.5792364956,-119.705454568
2.75267254493,-0.215724284485,-0.135706666225,-0.308072732835,140.129275017,-30.9915877388,-117.506941719
0.214038979912,-0.216698450231,-0.135425935395,-0.303698190331,140.172006576,-31.3675130163,-119.232967669
0.175946734275,-0.209219390211,-0.134826653978,-0.311204045924,140.903949376,-30.8494369005,-115.709125007
0.1914899753,-0.233498428285,-0.127118866675,-0.299048552415,138.711556078,-32.5262914364,-121.403547885
0.115107240435,-0.217953198053,-0.135328357243,-0.305422641289,140.019854179,-31.0684655731,-118.563114219
0.161896864223,-0.213392953604,-0.136432355974,-0.304669296945,140.181008206,-30.6512683667,-118.994620049
0.120737040129,-0.209984799473,-0.13806587369,-0.308977135057,140.454591796,-30.2912139714,-117.159825124
0.102883336539,-0.221283677806,-0.142558391396,-0.304581660663,139.705809301,-30.0218333937,-118.431384336
0.213294708401,-0.224663866585,-0.133411349981,-0.296425466898,139.329852926,-31.6622006005,-122.621716084
0.8219454728,-0.2158085665,-0.137568967759,-0.310155423338,140.360280634,-30.6102551095,-116.02025569
0.166523143774,-0.226209703919,-0.139393609025,-0.302952585318,139.405365457,-31.0747126204,-118.998687177
0.126087011097,-0.21045641712,-0.136871376443,-0.30400558406,140.389194958,-31.035947563,-119.323736212
0.105089558912,-0.208337727331,-0.136028160824,-0.305649175158,140.611482587,-30.7253968072,-118.591356366
0.418073607244,-0.220831229123,-0.134396437579,-0.30179052749,139.498968729,-31.0724145937,-120.658982195
0.411492807451,-0.226165175446,-0.131173273326,-0.301445607582,139.49122261,-31.8041147037,-120.104636714
0.152366607387,-0.233207694522,-0.13708986562,-0.295669282508,138.626776861,-31.702460007,-122.310733461
0.339537955272,-0.226056010377,-0.134400361442,-0.301517938577,139.296256238,-31.5108209394,-120.018637885
0.217145317899,-0.211345699879,-0.131416859686,-0.307435450082,140.350911892,-31.4082471582,-117.932813089
0.359181325116,-0.207055420302,-0.133829818146,-0.311320012593,140.962442607,-31.1600783576,-115.855021374
0.188302550582,-0.225832052759,-0.135277956489,-0.298605208759,139.345188393,-31.4380417911,-121.281818609
0.264567073497,-0.212496142363,-0.13478014944,-0.30991686494,140.460200801,-30.7903289919,-116.583122502
0.286201131825,-0.21870446632,-0.140527395744,-0.307785549173,139.973811899,-30.2032543967,-117.116737715
0.14397727787,-0.213844453283,-0.139061822059,-0.312973249754,140.46863799,-29.9355963828,-114.714287902
0.294665493522,-0.199756529593,-0.13743208913,-0.314983440071,141.45315543,-30.2416422787,-113.893110766
1.68881576547,-0.213709462505,-0.135444344252,-0.304357150262,140.329539085,-30.7886193481,-119.075921424
0.238180065714,-0.224634630926,-0.134612628792,-0.300596817731,139.392141579,-31.441354556,-120.523864671
0.154777853977,-0.198480003051,-0.133584746681,-0.31013557233,141.423208853,-30.6972365696,-116.808480214
0.196444476822,-0.218567958594,-0.136859164158,-0.309246762786,140.108401383,-30.5649116047,-116.583357941
0.127813265007,-0.215314743775,-0.133663895149,-0.305306312633,140.136520748,-31.6276529235,-118.804758563
0.105258878878,-0.23283872384,-0.133582109589,-0.299760330743,138.852406341,-31.9274685129,-120.887571717
0.882667842636,-0.207593498296,-0.137132912403,-0.310666704248,140.861147509,-30.8349176088,-116.010425462
0.121389763538,-0.223932644783,-0.141409032533,-0.306934174562,139.517061064,-30.2759624296,-117.303421158
0.238922519245,-0.226176055048,-0.136051999783,-0.299236364718,139.15500216,-31.1001257654,-121.532531014
0.15082108542,-0.207944922456,-0.131532531113,-0.312668102656,140.754795264,-30.8389389889,-115.619690042
0.110660185209,-0.213448265306,-0.13106855938,-0.31058925317,140.45098659,-31.6236803916,-116.217437301
0.176000363047,-0.216676246803,-0.132055704167,-0.301249878669,139.88715096,-31.6566448809,-120.83376326
0.497215635774,-0.218776375831,-0.130513852582,-0.300020653437,139.79316929,-32.1422689649,-121.376145214
0.106643488975,-0.213620007737,-0.136307076069,-0.303829664175,140.034594281,-31.1025381567,-119.784604086
0.755562302317,-0.22740318256,-0.13384558759,-0.299694748139,139.263886936,-31.5408638706,-120.858802218
1.69623829982,-0.201895559885,-0.137117806459,-0.312891406953,141.281765063,-30.7717763245,-114.83747442
0.184437065644,-0.212975996554,-0.135065916917,-0.304595349458,140.36332003,-30.7701429315,-118.894558597
0.137380552766,-0.208058593977,-0.131514860531,-0.301768253622,140.680049366,-32.026167923,-120.481038634
0.117016466516,-0.223145376123,-0.142022359358,-0.304423450249,139.627120146,-30.2482818112,-118.461399958
0.193281461189,-0.21083538769,-0.1336821824,-0.305324673461,140.222115913,-31.0190927724,-119.138261531
6.54007561288,-0.230443641326,-0.13198440364,-0.291197940029,138.768891085,-32.3515239132,-124.784369967
0.22310065303,-0.209710016538,-0.137076785959,-0.310993432786,140.797942577,-30.4744689162,-115.425909736
0.102852726717,-0.193789060807,-0.135153645348,-0.313359155822,141.798662162,-30.3946857998,-114.944930352
0.264863095186,-0.214778041968,-0.136472861273,-0.308171870491,140.475579992,-30.9784921395,-116.817067534
0.216240122829,-0.219016487545,-0.136188665367,-0.302764404903,139.892247012,-31.5291324168,-119.660495703
3.95557406689,-0.213178424418,-0.138398229009,-0.310431960467,140.535347401,-30.298913945,-115.851581126
0.166732708643,-0.208189971887,-0.133320831352,-0.306285232315,140.431580208,-31.1104601092,-118.828010732
0.139505469679,-0.196607476854,-0.129357632001,-0.311319007545,141.574238553,-31.4967456756,-116.476587285
0.127942733553,-0.22586388318,-0.133452671135,-0.301208535793,139.375277939,-31.6003410254,-120.20189351
0.160247035927,-0.206222538487,-0.13832889294,-0.31479085973,141.024735316,-30.3747057767,-113.833329848
0.11461529327,-0.208860254466,-0.132684141829,-0.306492069566,140.383075398,-31.2871050094,-118.592678169
0.376402989094,-0.194252227112,-0.135216160733,-0.314374357679,141.823649206,-30.433494203,-114.563122905
0.135933906929,-0.229201128011,-0.137512627796,-0.301952802536,138.927086302,-30.9498567215,-120.038903412
0.105003692636,-0.236107803569,-0.135427283245,-0.296505424396,138.32830556,-31.8465711456,-122.291474558
0.136152807138,-0.210183908672,-0.136143943417,-0.303855213729,140.360435734,-31.0659756995,-119.568769386
0.203169354792,-0.228436334378,-0.133828173917,-0.29833885078,139.217943031,-31.908701231,-121.355628924
0.23886269052,-0.218281687571,-0.136050868136,-0.303464770006,139.93415904,-31.2512530556,-119.250889677
0.30155587663,-0.231381864521,-0.138419120867,-0.295241504747,138.660416119,-31.3459516423,-122.730957274
0.160777794888,-0.219857490991,-0.136641696353,-0.299345949913,139.586475685,-31.4579876017,-121.379035229
0.131008619048,-0.221099045986,-0.129653540498,-0.29539325797,139.544911017,-32.4364354402,-123.191592212
0.469450615504,-0.215737318204,-0.139615157441,-0.30944577786,140.138248232,-30.4400224097,-116.33651739
0.101457370665,-0.213726217675,-0.132865239759,-0.30621749203,140.330025915,-31.5147107,-118.309788452
0.192204433913,-0.231747099034,-0.13405767073,-0.298962869261,139.000349465,-31.9569821671,-121.01403625
0.10166611631,-0.219055319667,-0.134271423844,-0.309477289602,140.07712829,-31.0189899792,-116.517085963
0.130621381425,-0.222322214993,-0.130445891653,-0.303623277626,139.543698027,-31.6134294279,-119.67188106
0.196183766103,-0.219234196523,-0.133573185482,-0.308099822014,139.840947898,-31.1112794855,-117.414885909
0.109722071176,-0.200780172025,-0.13345060681,-0.311937710374,141.302101787,-31.202680182,-115.774002765
0.172733178938,-0.222274970693,-0.136904606219,-0.297869771181,139.564876959,-31.5736208148,-121.714971063
0.149576642404,-0.222162216602,-0.142514358091,-0.308997523376,139.78156134,-30.1515205192,-116.126591072
0.217734529067,-0.194340449423,-0.138698397826,-0.31810666709,141.868511128,-29.9879483428,-112.467696658
0.117336858461,-0.22103547764,-0.136769951477,-0.308726938516,139.747057637,-30.8009723316,-116.942963348
0.129644698833,-0.206792159097,-0.131251856847,-0.299989927291,140.724685369,-31.9811742196,-121.314603873
0.110619464733,-0.213388153103,-0.137486850913,-0.309267990983,140.543775466,-30.795977115,-116.381941025
0.305637585417,-0.22856791395,-0.138888994707,-0.305516021314,139.361429161,-30.9964276507,-117.852542886
0.104804772987,-0.229129828857,-0.141769572896,-0.303603050847,139.004087537,-30.2181104542,-118.771813391
0.139530852247,-0.214674569486,-0.144326099885,-0.311926445354,140.353291565,-29.7803655293,-114.813988234
0.131991837341,-0.213568442009,-0.135967912855,-0.314521094167,140.482881208,-30.7144322003,-114.176733488
0.281306827679,-0.217302375307,-0.136259865605,-0.304955160277,139.827006907,-30.6993775785,-119.001294237
1.13253632334,-0.218739392455,-0.136284262288,-0.308144164393,140.107706552,-31.1763612446,-116.723157266
0.171678305846,-0.229164646357,-0.138283828485,-0.301210174144,138.941538618,-30.8880297457,-120.18323115
0.185118849267,-0.219043346121,-0.141971038186,-0.312141996784,139.93436311,-30.0389787802,-115.007398111
0.113453261372,-0.210156389464,-0.136656438489,-0.309881903288,140.521990874,-30.7222469108,-116.659103244
0.201712649723,-0.217378833523,-0.140544964523,-0.303891303064,139.941620184,-30.3982777857,-118.962058528
0.168908909013,-0.218911045818,-0.132513664544,-0.300391632622,139.659915021,-31.5566198774,-121.228804952
0.574888060958,-0.221446107388,-0.13635794725,-0.306295580488,139.795692004,-30.8245163145,-117.779674292
0.114221384865,-0.18943067159,-0.132186025254,-0.309424702328,142.100363431,-31.4096309997,-117.308235587
0.13872631538,-0.219586829708,-0.135757064599,-0.303345432232,139.921277835,-31.312556842,-119.319136121
0.145416723352,-0.208594412075,-0.133455319428,-0.308177883649,140.606197779,-30.7619287567,-117.72096218
0.573313978786,-0.201624528254,-0.13588151624,-0.315193720547,141.253447049,-30.076395194,-114.184749733
0.100257114391,-0.205723652873,-0.135795606282,-0.31015877398,140.922265715,-30.6001286127,-116.691810033
0.1897135279,-0.221021402933,-0.141573319303,-0.30772644491,139.84958256,-30.0478503672,-116.899244787
0.120147819239,-0.226907624866,-0.136054063838,-0.303630784961,139.197754595,-31.0805131175,-119.072448077
0.861712888745,-0.203250046389,-0.136803625857,-0.309034612064,141.01080424,-30.2384787294,-117.138421171
0.100041326368,-0.215654775979,-0.126941831126,-0.304048668798,140.051257138,-32.2093214521,-119.692402591
0.146827432103,-0.21990719627,-0.137935642874,-0.304563402005,139.885954681,-30.5791739799,-118.658719638
0.173539404536,-0.232354828102,-0.133388317253,-0.29833371025,138.945530571,-32.0036235344,-121.329214078
0.111473258663,-0.218937985262,-0.136032720971,-0.301160731592,139.819045482,-31.3158157462,-120.440458302
0.555437854558,-0.211759194118,-0.132370933583,-0.306022831392,140.66789545,-31.4613259216,-118.064267753
0.148688997111,-0.228706090795,-0.138407266958,-0.299467311795,138.945528597,-30.9863933962,-121.16377947
0.389371703265,-0.221271739715,-0.128741284453,-0.304115994927,139.807090154,-32.3910621936,-119.374961009
0.631830047063,-0.213361947019,-0.134939798154,-0.308052643746,140.501694308,-31.2536459537,-117.035504737
0.381427161781,-0.198532506518,-0.135883119232,-0.314877592868,141.639906998,-30.6415658301,-114.081400797
0.16899884333,-0.22409165444,-0.140667758564,-0.304046115163,139.544752328,-30.7197224528,-118.707437951
0.169958471427,-0.21758323949,-0.136192472215,-0.301685123859,140.075096685,-31.3188406298,-120.172152982
0.113772483982,-0.189434608634,-0.13650160942,-0.316869607851,142.317784051,-30.3543887786,-113.059079486
0.145430282277,-0.221394543899,-0.133551581148,-0.304848563186,139.833755082,-31.8574516806,-118.673647775
0.148548408699,-0.196896359869,-0.132858662123,-0.313120170395,141.564781875,-31.2789824533,-115.118929812
0.173873923045,-0.190188703886,-0.130436497532,-0.310386586015,142.00723658,-31.4329326336,-116.989072319
0.156510833199,-0.203743155862,-0.140092935491,-0.311675491301,141.017655427,-29.8257488071,-115.437515371
0.663848835257,-0.223251672174,-0.129963232627,-0.298505949456,139.434309437,-32.3991950975,-122.00426416
0.119409342638,-0.212759891931,-0.140464830275,-0.307096998671,140.340165254,-30.1597297037,-117.599366895
0.102939251826,-0.218737013656,-0.134166170879,-0.305776809785,140.097073926,-31.4978459248,-118.334390981
0.117054540469,-0.199306403918,-0.137490061321,-0.315554286247,141.36737885,-30.0747048053,-113.901951562
0.847138939458,-0.218999716482,-0.135042045331,-0.306190378636,140.038270581,-30.8143571548,-118.039562352
0.117757313898,-0.222824136658,-0.136257536888,-0.302721288848,139.502189788,-31.1610353933,-119.625513665
0.140890748586,-0.215552327164,-0.12978733632,-0.300689463551,139.965231639,-32.1239899741,-121.33214832
0.215978753053,-0.203073656392,-0.12949971818,-0.310331153058,141.203262798,-32.0074078426,-116.727888661
2.1619301695,-0.227415774271,-0.131613229624,-0.297301007828,139.171623504,-32.2381167739,-122.139290023
0.250150602777,-0.219931451243,-0.13599903571,-0.302841879259,139.768000464,-31.051548183,-119.711965099
0.116560767378,-0.215148348139,-0.135475340582,-0.308082453843,140.302162532,-30.7445569423,-117.317970322
0.238893953151,-0.208185072363,-0.135676752898,-0.312420037194,140.999354409,-30.9246641382,-114.739445429
0.141822741588,-0.226539587379,-0.136874690926,-0.304598478915,139.44415365,-31.2217622642,-118.312705823
0.100237354943,-0.213318814339,-0.138458446813,-0.306235165085,140.30779499,-30.3587132187,-117.970572709
0.109805661693,-0.200859349994,-0.134945009948,-0.316491058957,141.446867226,-30.6470331782,-113.184093448
0.141581545733,-0.219529765669,-0.137283990981,-0.304124995243,139.980050918,-31.3283738691,-118.888683349
0.535287308218,-0.229791543177,-0.129474769847,-0.2998967607,139.031441682,-32.2072132073,-120.979364035
0.113670771847,-0.208050425647,-0.139542998832,-0.313386333657,140.870824244,-30.035803256,-114.343251725
0.161189379432,-0.221182151877,-0.13767937662,-0.306017410536,139.767535364,-30.7593349093,-117.881595399
0.143690933935,-0.216870781947,-0.134031511916,-0.302335884157,140.121056124,-31.5301592156,-120.020730419
0.483136883559,-0.203161407442,-0.135570543566,-0.306893861173,141.008689505,-30.8702741769,-118.190265011
0.325764329512,-0.223353918588,-0.137937233471,-0.307828614369,139.764681647,-30.6124534289,-116.874306178
0.297689196333,-0.212681606097,-0.133487217912,-0.305768060573,140.308659727,-31.0289866964,-118.692514384
0.150580189722,-0.209830831578,-0.134377825443,-0.311603224821,140.85291132,-31.1415636547,-115.557445578
0.246884692303,-0.210762957957,-0.142308361882,-0.312979402127,140.567177992,-29.6752103529,-114.658191573
0.114353264756,-0.232390154869,-0.140265552653,-0.30311419285,138.824046287,-30.7783035604,-118.945453682
0.149472286022,-0.208963374824,-0.137340620178,-0.307106525175,140.464326179,-30.6455008222,-118.008853246
0.186533642988,-0.211464334824,-0.130725416977,-0.304427009669,140.390199018,-31.991933787,-119.468707405
0.106910874351,-0.201723308736,-0.135563829846,-0.309960674865,141.276688869,-30.9633822174,-116.783809003
7.17456218818,-0.212787548476,-0.134824129882,-0.311686184784,140.398038416,-30.5586057736,-115.674490198
0.348947626752,-0.216457191743,-0.133743156321,-0.299899178954,140.024141782,-31.927079286,-120.961772171
0.107751728666,-0.215208739398,-0.137437772766,-0.307569179347,140.420145048,-31.0865134541,-116.986698102
0.327492437693,-0.224817563441,-0.140666036567,-0.307457550009,139.548433717,-30.3444909903,-116.948515403
0.428786715317,-0.201524341449,-0.130621188972,-0.312614660018,141.453240092,-31.382331843,-115.315709825
0.27941441933,-0.223585556617,-0.128225024445,-0.297175087713,139.411861982,-32.6229980546,-122.532292359
0.129654033665,-0.227180532501,-0.131683819761,-0.294095328138,139.218169427,-32.3816207766,-123.29460283
0.213893612904,-0.209650028119,-0.1345183423,-0.30843596066,140.811935921,-30.8951104193,-117.08927912
0.104120256206,-0.219828821667,-0.132086540056,-0.306715242471,139.931602429,-31.6091828707,-118.039606017
0.515991922694,-0.216993180557,-0.138628134676,-0.304101443772,140.092539901,-30.5026033317,-118.82043409
0.146980599716,-0.196293357154,-0.139182075743,-0.31404207952,141.601897231,-29.6625030975,-114.561678448
0.203721920363,-0.22450385613,-0.133564890399,-0.297715259636,139.461323683,-31.9115039354,-121.704672269
0.101813505112,-0.225136296315,-0.136568306741,-0.30381223414,139.386348135,-31.0810428147,-119.154699057
0.109253631356,-0.227152105954,-0.132210723099,-0.299503675739,139.155363956,-31.8439592859,-121.377579637
0.46840034533,-0.200678049587,-0.134208806818,-0.310886172037,141.328154445,-30.6028656919,-116.497761635
0.116587189019,-0.223919019689,-0.132220274576,-0.296924424821,139.285590078,-31.8317697046,-122.708168466
0.382505899404,-0.214772547113,-0.131432737097,-0.302154379523,140.077784206,-32.1528983891,-120.250027256
2.55844062867,-0.22397396554,-0.132950757909,-0.299697269719,139.543210677,-31.7029173511,-120.867355133
0.15596522113,-0.209850186502,-0.135994502392,-0.306166125633,140.544967308,-31.0918034423,-118.216311332
0.121494389155,-0.215847674134,-0.137876227617,-0.309205581545,140.249642732,-30.6731351482,-116.387212476
0.105691841146,-0.205587211443,-0.137194096162,-0.30617622705,140.697177337,-30.7060993979,-118.602219962
0.214486808138,-0.208612411693,-0.136586624086,-0.310951079717,140.735181415,-30.816192912,-115.834155218
0.107721360724,-0.207168187034,-0.134508694966,-0.316293300641,141.024201214,-30.8701552955,-113.297741146
0.273197481548,-0.217223135319,-0.138142941875,-0.308262972036,140.092798997,-30.1006542204,-116.994128539
33.5525817354,-0.215148958351,-0.134683640975,-0.304387396835,140.038141928,-31.3989157258,-119.366838679
0.10398756953,-0.217515870862,-0.143245027706,-0.31775108323,140.173761042,-29.640772841,-112.071892259
0.131958333054,-0.219091462276,-0.135816377586,-0.304245150868,139.976884152,-30.7988590478,-118.792113007
0.337448942063,-0.221799003749,-0.133838941665,-0.302455924989,139.788548908,-31.4023876992,-119.73802205
0.215171696423,-0.200611640498,-0.138453353384,-0.313590136536,141.320387048,-30.2088619836,-114.730910787
0.64384533551,-0.210301392549,-0.130538499737,-0.307741736956,140.548921251,-31.9479751265,-117.806689087
0.145247795153,-0.215776588041,-0.142731505806,-0.310529763041,140.286814138,-30.1622114135,-115.448374777
0.668744813368,-0.228509355318,-0.136935613718,-0.30250829288,139.285977229,-31.046086665,-119.260002072
0.148290029874,-0.224500293826,-0.134145650438,-0.29836601853,139.375941711,-31.762112453,-121.753817056
0.103209724283,-0.200512049365,-0.13723453266,-0.315066052818,141.302805895,-30.3305318062,-114.046211037
0.453462435835,-0.216987147673,-0.133648892521,-0.307191308097,140.280852774,-31.4207160738,-117.476199082
0.364522409068,-0.211623825732,-0.132914343743,-0.306341309034,140.650926734,-31.8270027387,-117.938294561
0.227623183361,-0.209075489698,-0.135424665996,-0.307163521056,140.419191217,-30.7477513557,-117.98573903
0.104262988609,-0.225976699689,-0.135425698533,-0.297054575231,139.193812527,-31.6494934491,-122.032510152
0.328338565262,-0.211773643876,-0.134755213138,-0.307221965364,140.627958361,-31.0442122384,-117.606454249
0.11518168187,-0.224571402605,-0.138955526984,-0.30209640891,139.345392562,-30.5300463216,-119.739122765
0.29740000018,-0.226225515857,-0.13343536478,-0.302101871869,139.534607026,-31.8179598701,-119.77496875
0.221182508387,-0.209585934079,-0.139743758465,-0.308395393869,140.643244139,-30.0926161108,-116.897588634
0.356424949145,-0.205130852639,-0.135962100804,-0.307479569072,141.036661386,-30.6724291137,-117.493961709
0.200680981365,-0.215979517076,-0.137885777421,-0.305755640102,140.187507843,-31.2375471472,-117.9590303
0.992093619619,-0.205125708837,-0.134915563946,-0.310729572071,140.79491285,-30.5598362189,-116.484213103
0.100129423659,-0.234276556443,-0.135720287433,-0.295096537592,138.387865875,-31.6575911859,-123.052886023
0.524187018895,-0.226874670702,-0.138293154631,-0.308833238487,139.390588848,-30.7224452869,-116.538530161
0.12824549426,-0.212807928616,-0.133194057311,-0.30316370729,140.328415249,-31.9518713614,-119.69293269
0.14072798612,-0.209427092942,-0.142343706691,-0.308268475374,140.573070081,-29.861355855,-117.066723855
0.178351863985,-0.231952810269,-0.130877002721,-0.293587042252,138.874360581,-32.6306459708,-123.407813351
0.289274487757,-0.228747420495,-0.137359426751,-0.298099300371,139.039432755,-31.2917298023,-121.462264204
0.261373067262,-0.217479679331,-0.136967445466,-0.303719214284,139.966070575,-31.2649766982,-119.122381077
0.104544059258,-0.224822569736,-0.136465964116,-0.297555817446,139.335583109,-31.3624753346,-121.937022558
0.103073252842,-0.199284004181,-0.133939644424,-0.310964854355,141.500952704,-30.890480176,-116.18778766
0.165951850479,-0.222241015743,-0.142266657655,-0.305481293607,139.598577905,-30.0700401017,-118.209572843
0.108152106717,-0.221512934108,-0.135553977393,-0.30404989643,139.79709939,-30.7582310755,-119.070811827
0.125750104391,-0.223113744313,-0.135154405631,-0.307285225307,139.738225633,-31.1626670255,-117.264447054
0.444387749143,-0.208344129595,-0.133335534684,-0.311275958134,140.872885848,-31.0677384215,-115.845678903
0.104273662273,-0.199650713244,-0.130043178534,-0.313125002403,141.485557226,-31.7422007051,-115.267319092
0.128480472888,-0.193875448277,-0.142751162224,-0.315135227116,141.733959122,-29.3895702468,-113.975358049
