#mass,radius,vx,vy,vz,x,y,z
#system.get('S.I.').base('mass'),system.get('S.I.').base('length'),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),system.get('S.I.').base('length'),system.get('S.I.').base('length'),system.get('S.I.').base('length')
#kg,m,m * s**-1,m * s**-1,m * s**-1,m,m,m
2.07086859973e+29,0.0,-147296.458919,-883.839370845,-146044.867718,5.84568405663e+18,5.4821969137e+18,5.78102876904e+18
1.02626665488e+30,0.0,-151555.915357,-5616.67314782,-152261.846424,4.67116461953e+18,5.37380268099e+18,4.65486348593e+18
2.92332654387e+29,0.0,-145484.756726,2709.85722863,-142418.734197,6.45913881922e+18,5.35075624254e+18,6.43468405368e+18
4.05186601848e+29,0.0,-146285.067008,307.988314735,-145272.097542,6.10625295814e+18,5.47601731351e+18,5.94139181873e+18
2.02498916587e+29,0.0,-145260.504831,2651.95810381,-142912.532145,6.44506334232e+18,5.33283119088e+18,6.41164763815e+18
2.17296732476e+29,0.0,-150550.300087,-2734.88894115,-150400.677659,5.04854354367e+18,5.25345734148e+18,5.08805622248e+18
9.31610814834e+29,0.0,-145078.219044,3291.28257892,-141697.561024,6.49988078876e+18,5.28033424535e+18,6.64426013097e+18
2.31882591984e+29,0.0,-147544.911212,1900.86924465,-145374.616243,5.94323441395e+18,5.22304895139e+18,5.97939685169e+18
7.60773633442e+29,0.0,-146065.99506,1996.60368983,-143738.640301,6.30339184855e+18,5.33830182784e+18,6.21271813409e+18
5.08853373518e+30,0.0,-148629.960505,-578.717214651,-147427.556277,5.60490969191e+18,5.33965402144e+18,5.55332066382e+18
3.1020234761e+29,0.0,-148650.616127,-2393.08460589,-148863.723281,5.48684835254e+18,5.47855192929e+18,5.23915554978e+18
2.41642620479e+29,0.0,-148975.370895,-1426.34011968,-147927.993742,5.36170513934e+18,5.32357749729e+18,5.55001524506e+18
2.10212616692e+29,0.0,-149875.067686,-2809.52274328,-150119.297025,5.21242074845e+18,5.38381974413e+18,5.03589340129e+18
4.26597102443e+29,0.0,-151417.450066,-4025.41882728,-152487.100521,4.94562860398e+18,5.30768401709e+18,4.51650643863e+18
2.14249168772e+29,0.0,-148066.854312,-2437.98023224,-148235.074068,5.57232160669e+18,5.49003095691e+18,5.39887045055e+18
5.43367935e+29,0.0,-147525.249713,716.685583374,-145966.140027,5.85929744445e+18,5.33312473437e+18,5.86778471559e+18
6.67334008651e+31,0.0,-149987.117115,-6474.51154694,-152243.446258,5.00606246555e+18,5.67230625605e+18,4.41333986624e+18
2.0682295679e+29,0.0,-147416.003707,-542.749511374,-146356.860048,5.86498074522e+18,5.40992041654e+18,5.74093984767e+18
2.62454567778e+29,0.0,-146708.101386,1006.86967967,-144991.053111,6.12544689862e+18,5.36492512127e+18,5.98376645494e+18
6.71158949848e+29,0.0,-151038.593023,-4471.20135066,-151595.937431,4.86758795301e+18,5.38274122166e+18,4.754795621e+18
4.27959290449e+29,0.0,-149317.607566,340.856324143,-148359.1907,5.53181870885e+18,5.16381184932e+18,5.44610932901e+18
1.2805568647e+30,0.0,-148662.13084,-3771.33829139,-149196.730812,5.39431484843e+18,5.63818705696e+18,5.0931972231e+18
2.88886244737e+29,0.0,-145962.775487,334.06924029,-144813.309658,6.22991680645e+18,5.51907032966e+18,5.96253425413e+18
1.3300799342e+30,0.0,-145248.910772,2697.03659277,-142307.423781,6.46534404741e+18,5.3664449942e+18,6.48823204881e+18
2.94937006217e+29,0.0,-151614.853883,-5061.68008924,-152607.493042,4.71648679237e+18,5.34486124479e+18,4.57158069615e+18
2.0527588482e+29,0.0,-148415.860238,-378.549787017,-147608.140901,5.74981273773e+18,5.34287597169e+18,5.47157149759e+18
9.0190050788e+29,0.0,-148908.88227,327.148131225,-147526.960295,5.68800833955e+18,5.26623512456e+18,5.49868485927e+18
7.25005909843e+29,0.0,-148996.154518,-1777.73467915,-148619.400054,5.34607513372e+18,5.3290482518e+18,5.42782803505e+18
4.5272430185e+29,0.0,-144948.555294,2411.13752626,-141947.947476,6.48367630822e+18,5.42563461789e+18,6.53782154258e+18
2.07370743305e+29,0.0,-148767.381826,-953.214461457,-147891.697424,5.59821494834e+18,5.33012335017e+18,5.45522728751e+18
6.53039139221e+29,0.0,-145959.192084,-291.746277877,-144751.637437,6.09108248705e+18,5.54974423531e+18,6.03622786982e+18
2.29087150705e+29,0.0,-146094.999301,1854.54517469,-144216.747685,6.34176302299e+18,5.3831087623e+18,6.08419522084e+18
5.91504808358e+29,0.0,-149003.085648,-2956.39971497,-148709.509006,5.36921007707e+18,5.47966721064e+18,5.27929366434e+18
4.3991431458e+29,0.0,-149662.251255,-1969.81753781,-148860.985793,5.30965765621e+18,5.31903046651e+18,5.29716588859e+18
7.08900709854e+29,0.0,-147906.323607,-696.303804873,-146877.487564,5.75941684607e+18,5.46343443868e+18,5.59268331708e+18
3.99138417457e+29,0.0,-150010.829644,-2855.26831612,-150420.070008,5.07235941118e+18,5.29664577272e+18,5.11195117949e+18
1.97319484193e+30,0.0,-143372.683072,3171.30450686,-140194.497594,6.80313114265e+18,5.48598761502e+18,6.86306929439e+18
1.99149413305e+29,0.0,-147015.979023,-1469.51023243,-147533.240271,5.87918575413e+18,5.57660352231e+18,5.4667317848e+18
1.04256604562e+30,0.0,-147831.866667,1519.11117636,-145581.114892,5.91672245196e+18,5.26170106499e+18,5.89270645324e+18
2.55070028444e+29,0.0,-148588.550791,-3359.80532696,-148383.582237,5.35156010462e+18,5.56683741884e+18,5.36270970535e+18
2.79896706154e+29,0.0,-144022.655214,4548.62269106,-139941.78067,6.90113406295e+18,5.2999113538e+18,6.84250407107e+18
3.54727589317e+29,0.0,-144660.877821,1792.16396024,-142184.321165,6.50291715778e+18,5.51471638285e+18,6.48005581752e+18
5.75343814189e+29,0.0,-147160.075591,212.07030238,-145726.086963,5.92261124929e+18,5.43548438097e+18,5.84845470914e+18
5.19850120939e+29,0.0,-144952.087467,2071.90404532,-141942.159764,6.46244480797e+18,5.45179551357e+18,6.54507381612e+18
2.0792977034e+29,0.0,-151099.13022,-2857.74083927,-150915.131116,4.9703199161e+18,5.23840531297e+18,4.94581534037e+18
2.05004454042e+29,0.0,-146465.194936,-1722.61464137,-146036.08184,5.89350229275e+18,5.65989375367e+18,5.77398999959e+18
3.30064954455e+29,0.0,-146838.255316,-147.487255332,-145712.771765,5.99874471154e+18,5.41879491366e+18,5.87572738184e+18
2.15105888092e+29,0.0,-147546.119526,-647.547163352,-147332.714269,5.87255821207e+18,5.4403188624e+18,5.51232420652e+18
2.50106897625e+29,0.0,-150185.228922,-2109.50201904,-150258.127971,5.2501320631e+18,5.27092685992e+18,5.02861421523e+18
8.83851682026e+29,0.0,-151728.974436,-1784.71299595,-151635.837132,4.98110403604e+18,5.08230539232e+18,4.83249380874e+18
2.07391972368e+29,0.0,-151718.999115,-6644.45266152,-152595.62949,4.54233791439e+18,5.46765946233e+18,4.54760580419e+18
2.55537382137e+29,0.0,-149680.409307,-1953.6563338,-150062.179578,5.33381098487e+18,5.27917188972e+18,5.08955944727e+18
3.57784274147e+29,0.0,-142828.125491,4057.05037596,-137713.419999,6.99570531176e+18,5.45069429437e+18,7.25224737383e+18
4.62344387049e+29,0.0,-146045.670905,2318.99135127,-143404.700581,6.26281223937e+18,5.33992396053e+18,6.31575530415e+18
4.67261928062e+29,0.0,-150672.482046,-2302.94094177,-150214.893251,5.08931911729e+18,5.24872644246e+18,5.06719363532e+18
2.22521979179e+29,0.0,-146409.452488,243.991766647,-145255.940443,6.12968392641e+18,5.4880821548e+18,5.88995694039e+18
1.10605413454e+31,0.0,-148553.956188,-805.987617673,-147959.997327,5.63470473575e+18,5.3103242667e+18,5.46683705158e+18
1.99510442759e+29,0.0,-147726.799887,-3420.44669115,-148394.517942,5.55120533752e+18,5.6991462454e+18,5.27650595084e+18
2.36343141663e+29,0.0,-147485.603173,705.035653975,-145877.213703,5.96654759563e+18,5.31160184939e+18,5.82860863391e+18
8.01019130829e+29,0.0,-149316.756272,-2294.20061964,-149364.979493,5.2949190629e+18,5.35743715007e+18,5.24965088617e+18
2.09336243647e+29,0.0,-145488.953595,2075.95335244,-143628.508741,6.3827118565e+18,5.41529906105e+18,6.22838735741e+18
5.79631643644e+29,0.0,-147765.988972,-1324.26515896,-147183.824325,5.67692137396e+18,5.48221757032e+18,5.59976276219e+18
6.65080980122e+29,0.0,-149486.740044,-1956.18298138,-149223.452529,5.37990884071e+18,5.32729453312e+18,5.22117891039e+18
3.60346851111e+29,0.0,-148662.554616,-1152.13996416,-148228.050885,5.5736725931e+18,5.39283387645e+18,5.3814020015e+18
2.28621604915e+29,0.0,-151120.959754,-1575.51499082,-150911.021003,5.07474174755e+18,5.12515225187e+18,4.97954865385e+18
5.76762207242e+30,0.0,-149362.400063,-3206.72968493,-149340.490999,5.23344945348e+18,5.44766963627e+18,5.21911256583e+18
9.1955339121e+29,0.0,-148663.72341,107.562442398,-147791.938825,5.67485000231e+18,5.29542195355e+18,5.47433357384e+18
2.56855276208e+29,0.0,-148455.991173,-950.128908389,-147476.753797,5.66272841864e+18,5.37245952055e+18,5.51456103965e+18
2.78061104298e+29,0.0,-151375.116521,-5249.07587698,-152425.997931,4.74898109287e+18,5.37833862592e+18,4.59122301487e+18
2.66175264612e+30,0.0,-146131.924552,2767.43922284,-143518.664305,6.34439712146e+18,5.27833335121e+18,6.26020213811e+18
9.11329105441e+29,0.0,-144907.9009,3228.52278465,-142390.144269,6.55125350667e+18,5.28297036835e+18,6.50839855221e+18
2.61744786542e+29,0.0,-147018.568654,-189.551912181,-145558.826227,5.94355682449e+18,5.46017493343e+18,5.87375739359e+18
2.14689720712e+29,0.0,-148972.898739,-2558.59689296,-149063.201919,5.36145016883e+18,5.43538237346e+18,5.26938360846e+18
2.48008809673e+29,0.0,-145931.481782,1567.13108254,-143895.216892,6.35088234176e+18,5.39481316416e+18,6.14805582691e+18
2.43484276812e+29,0.0,-145308.000952,3323.36815691,-141526.52412,6.48364459023e+18,5.28365947132e+18,6.63799478721e+18
2.2060747107e+29,0.0,-148658.462136,2.23674791866,-148406.767199,5.70297736567e+18,5.24700145076e+18,5.37986162329e+18
5.26486819072e+29,0.0,-148190.29993,-92.4562823442,-147354.10407,5.73258358231e+18,5.32427839183e+18,5.58860151026e+18
2.38177752721e+29,0.0,-146591.192118,-922.010234182,-145264.843681,5.89417131331e+18,5.54397470408e+18,5.96850833808e+18
6.8045038916e+29,0.0,-144630.353855,3784.8975456,-141298.248262,6.70662501e+18,5.31265329806e+18,6.64595761148e+18
2.15388694596e+29,0.0,-148780.036792,-2922.88394141,-149052.150637,5.40030543193e+18,5.48648411368e+18,5.22521845887e+18
2.11722734511e+29,0.0,-150957.899771,-2390.63637353,-150731.087462,5.12149633025e+18,5.23918927924e+18,4.90924721959e+18
3.61631316513e+29,0.0,-149060.241458,-3840.28721696,-149631.717735,5.30146756506e+18,5.56132306247e+18,5.05564437803e+18
7.23395514798e+29,0.0,-150556.862293,-3587.69259611,-151031.890144,5.01089351294e+18,5.35648301885e+18,4.88444624095e+18
2.65889642744e+29,0.0,-143777.166274,3734.13061945,-140525.008926,6.82815719509e+18,5.38314361894e+18,6.78923393198e+18
3.9719529237e+29,0.0,-147031.172151,673.905651367,-145275.285966,5.9744770605e+18,5.38540162637e+18,5.94851526864e+18
2.8664982895e+29,0.0,-148294.712434,-815.735972011,-147894.793238,5.69361644167e+18,5.3214033196e+18,5.4890405223e+18
1.32021064702e+30,0.0,-146019.989097,116.735541507,-145090.012741,6.19540499256e+18,5.54734638666e+18,5.90778305787e+18
2.0170420498e+29,0.0,-150811.226677,-5372.0318266,-152525.195945,4.94960968772e+18,5.47445093987e+18,4.44767204351e+18
4.74587272176e+29,0.0,-147694.822226,559.598353432,-146744.395973,5.83077467842e+18,5.26261619666e+18,5.75558060548e+18
2.28535819755e+29,0.0,-146300.006111,1904.0233212,-144106.791925,6.13941529324e+18,5.2832808859e+18,6.24898850265e+18
3.15345552869e+29,0.0,-146549.336788,113.14205191,-144886.954642,6.07326563643e+18,5.53606609567e+18,5.94840242206e+18
1.83409015794e+30,0.0,-150604.599807,-1913.08622736,-150630.532001,5.1796881851e+18,5.2004605088e+18,4.98956774775e+18
2.62510437856e+29,0.0,-149046.888663,-3571.99212773,-149592.491369,5.36726148e+18,5.51975630432e+18,5.0584724385e+18
5.68099368416e+29,0.0,-146409.905707,-94.4651714945,-145136.822697,6.09751477413e+18,5.5057549999e+18,5.92129073845e+18
1.19349726372e+30,0.0,-149963.219447,-2110.39727115,-149651.582556,5.34811550767e+18,5.36987009373e+18,5.03770755643e+18
3.73665661946e+29,0.0,-147053.87522,2593.81638911,-144885.830942,6.17804242566e+18,5.20076924781e+18,6.02588046282e+18
2.33343666533e+29,0.0,-149894.083175,-3701.68644071,-150357.529447,5.14796996355e+18,5.45323745458e+18,4.96646857257e+18
2.27244136187e+29,0.0,-150589.041033,-3393.72533071,-150769.720348,5.04448065464e+18,5.35131468904e+18,4.9181338173e+18
3.51010752426e+29,0.0,-151948.068277,-4661.8583524,-152526.507315,4.6875015399e+18,5.25189352366e+18,4.63746722876e+18
2.99621894685e+29,0.0,-145700.560352,2037.46850546,-143697.383424,6.3690599272e+18,5.35358822532e+18,6.23653908778e+18
2.9989998667e+29,0.0,-150823.039868,-4384.35214355,-152131.639678,4.89658923929e+18,5.34159219581e+18,4.70414172414e+18
6.90357824266e+29,0.0,-147639.663394,-379.952378119,-146576.578753,5.80618217839e+18,5.39167690838e+18,5.72593296281e+18
4.91598239499e+29,0.0,-145924.459126,1797.07175206,-143985.383313,6.36540937731e+18,5.43457643532e+18,6.09943063594e+18
6.55798951384e+29,0.0,-146765.920209,-1604.80314405,-145777.137659,5.80509974168e+18,5.59437009803e+18,5.86055592888e+18
2.93529628708e+29,0.0,-146304.854453,3497.26133207,-142858.847122,6.2389928617e+18,5.14581385985e+18,6.48396619864e+18
3.28477468998e+29,0.0,-148876.191211,2676.44929745,-146107.84796,5.72074336109e+18,4.97500095048e+18,5.93852063752e+18
2.20814099508e+29,0.0,-151463.492604,-2452.7601576,-151524.05363,5.01965212282e+18,5.18775117605e+18,4.77983017458e+18
3.14765465681e+29,0.0,-147961.055609,95.4746030115,-147336.638178,5.81090556044e+18,5.31120670863e+18,5.58336836542e+18
6.56706905284e+29,0.0,-145882.712581,2525.14238348,-143905.002264,6.32576647747e+18,5.27143290596e+18,6.2496696862e+18
9.00629240413e+29,0.0,-149994.307715,-3794.87651182,-150664.231751,5.12352447135e+18,5.43128439971e+18,4.90836721875e+18
5.42215329023e+29,0.0,-147438.955778,-1211.95837824,-147405.860223,5.8138287896e+18,5.46159438159e+18,5.5473610352e+18
2.37356865967e+29,0.0,-144532.123192,3965.4166703,-141332.170633,6.68043117974e+18,5.23492342985e+18,6.70308490415e+18
2.87581524292e+30,0.0,-151670.233606,-6119.97291388,-152816.904805,4.70274071445e+18,5.46719763595e+18,4.39160363904e+18
3.10944476533e+29,0.0,-146456.323929,1041.45777731,-145290.407416,6.09801899649e+18,5.40486881794e+18,5.95854491358e+18
2.19696440348e+29,0.0,-148122.757734,-1519.16474308,-148530.856014,5.70220613303e+18,5.44887133002e+18,5.28573542208e+18
2.60088487672e+29,0.0,-147592.448237,939.762598294,-146057.379585,5.84495881697e+18,5.23844809398e+18,5.90968805501e+18
8.93856668245e+29,0.0,-149105.621401,-115.330729212,-148265.998911,5.64116403981e+18,5.27101307736e+18,5.34622545813e+18
2.03672355057e+29,0.0,-150268.298847,-2596.12781445,-150124.64214,5.13462788596e+18,5.28023675211e+18,5.10704169722e+18
6.86069371154e+29,0.0,-150226.377326,-5899.68819421,-151745.30577,4.96093297752e+18,5.59736846299e+18,4.59956307539e+18
5.72632319505e+29,0.0,-144805.659563,2362.03895465,-143101.134133,6.58165633138e+18,5.4276773634e+18,6.30919026459e+18
1.39892002691e+30,0.0,-146385.508311,3605.49468562,-141708.916972,6.282424108e+18,5.14515274357e+18,6.63131097869e+18
4.48642048182e+29,0.0,-149082.187495,698.958215226,-148184.894583,5.65202915397e+18,5.16421881698e+18,5.44295690945e+18
2.00864577173e+29,0.0,-146598.491256,2034.57747696,-144413.217971,6.23981042899e+18,5.3179076287e+18,6.0602662706e+18
2.05529758581e+29,0.0,-149535.645024,-3258.59381591,-150203.097743,5.32254506839e+18,5.45019775261e+18,4.93660682128e+18
5.69697079355e+29,0.0,-149065.416327,-2403.29202432,-148987.031532,5.44634531936e+18,5.44388706097e+18,5.19689867785e+18
3.12889566118e+29,0.0,-145638.769193,531.463279808,-144330.394225,6.3278470541e+18,5.54014577749e+18,6.03415105912e+18
2.06651440046e+29,0.0,-148502.760447,-1346.20061865,-147963.431612,5.51642207262e+18,5.35396890895e+18,5.52579290973e+18
2.35526434376e+30,0.0,-146503.044184,1824.54793621,-144306.978089,6.12067857767e+18,5.28987258578e+18,6.19299702565e+18
6.70892952263e+29,0.0,-145561.917272,-399.95690473,-145996.424283,6.23490033821e+18,5.60580604608e+18,5.75012758723e+18
7.76597187198e+29,0.0,-152061.16439,-6606.08230628,-153337.414333,4.53838781276e+18,5.39239505882e+18,4.40243603065e+18
3.98417248446e+29,0.0,-147600.810683,1065.00925555,-146649.609093,5.92874885904e+18,5.27073415596e+18,5.72418690234e+18
2.03153538756e+29,0.0,-148586.215429,-323.688136154,-146924.364494,5.65347607354e+18,5.31567845549e+18,5.64810145478e+18
1.82630430199e+30,0.0,-144507.91937,2733.00433585,-141126.838892,6.59472394997e+18,5.46536285944e+18,6.65485201151e+18
1.80534192699e+30,0.0,-149757.879319,-2245.08022007,-149570.753328,5.33290832865e+18,5.33880984393e+18,5.12177150962e+18
2.97267519493e+30,0.0,-147515.378125,-2452.60650737,-147432.615278,5.60482825158e+18,5.60347801369e+18,5.53976730345e+18
2.2881527824e+29,0.0,-148224.08049,-489.805032433,-147184.463986,5.66591180944e+18,5.31077817089e+18,5.65048874454e+18
2.34430570795e+29,0.0,-145675.378225,1310.03519859,-144166.307818,6.21869552195e+18,5.42084098164e+18,6.20384027965e+18
5.72093655999e+29,0.0,-146787.663098,-2271.30160951,-147108.971275,5.83624402674e+18,5.68478902808e+18,5.53041950526e+18
2.4104048775e+29,0.0,-143435.760691,2741.86930298,-140674.601142,6.83885151196e+18,5.51961502935e+18,6.73344398853e+18
3.25803688546e+29,0.0,-143262.724698,2637.18851222,-139860.390027,6.85386805677e+18,5.63109946614e+18,6.81970488799e+18
2.83957591334e+29,0.0,-146684.514923,739.067456897,-144801.28183,6.10364035415e+18,5.42985744018e+18,6.00199545396e+18
3.05784953344e+29,0.0,-145406.962045,2127.58086646,-142935.017347,6.35706688057e+18,5.4162035087e+18,6.37643465896e+18
2.60081062854e+29,0.0,-147008.228199,790.560956039,-145306.777028,5.97625991394e+18,5.35321825694e+18,5.98276985874e+18
3.55360065881e+29,0.0,-147271.479681,53.6785309758,-145666.701323,5.91742267389e+18,5.42190088642e+18,5.8603818944e+18
2.40420405345e+29,0.0,-149621.040036,2124.40729599,-147643.227492,5.58113348516e+18,4.94984306496e+18,5.65277586556e+18
3.12838318816e+29,0.0,-150454.035569,413.440326719,-149369.59863,5.25140269775e+18,4.97869889249e+18,5.38816757112e+18
7.45523761832e+29,0.0,-148533.108592,-708.601177491,-147923.526898,5.59451799992e+18,5.33817769026e+18,5.47784210842e+18
5.69892226527e+29,0.0,-150894.373346,-4273.25116712,-151295.869655,4.98479115265e+18,5.37591015516e+18,4.75543379962e+18
6.04773293494e+29,0.0,-146526.797751,-1883.12643509,-146305.117689,5.90631344126e+18,5.70332743915e+18,5.67302135224e+18
2.89017368553e+29,0.0,-147536.87974,-910.924161023,-147384.993121,5.80348640123e+18,5.42624700953e+18,5.56548982791e+18
1.99626135365e+29,0.0,-148132.446527,-2255.18128983,-147896.677257,5.4850344743e+18,5.49798060911e+18,5.50014339788e+18
3.81948159339e+29,0.0,-149037.143472,221.673210324,-147832.900862,5.53132281049e+18,5.20708355882e+18,5.56201518471e+18
3.31743314399e+29,0.0,-145207.862917,2824.28054325,-141721.176429,6.42141178392e+18,5.37242619379e+18,6.60561140704e+18
2.06479692225e+29,0.0,-150529.649591,-4685.85003457,-151486.509593,4.96422457338e+18,5.42703133401e+18,4.74602344267e+18
2.27012386312e+29,0.0,-150279.128032,-4118.66206291,-150969.16402,4.96790623704e+18,5.38849926935e+18,4.94059001758e+18
3.50163210688e+29,0.0,-145177.022104,2272.16286239,-142901.825368,6.49658079433e+18,5.41706891272e+18,6.34095863635e+18
2.17602239136e+29,0.0,-147569.684746,625.3220266,-145549.57938,5.77422121508e+18,5.27276039786e+18,6.03303993228e+18
6.71363266686e+29,0.0,-145900.792963,1043.92439882,-144269.740914,6.23597105753e+18,5.44424566134e+18,6.12864470673e+18
2.14954566248e+29,0.0,-142519.274409,5398.64968011,-137793.493275,7.18958369173e+18,5.31846021295e+18,7.2359795156e+18
2.1890715231e+29,0.0,-147294.954861,154.559098132,-145951.997641,5.93220953237e+18,5.35341438953e+18,5.83753238731e+18
2.98300989452e+29,0.0,-143041.408235,2561.60262441,-140149.532911,6.85704925743e+18,5.629255279e+18,6.79829654672e+18
4.03365975275e+29,0.0,-148044.376142,-2191.77649137,-148208.519334,5.51101440479e+18,5.48223546086e+18,5.45293818786e+18
3.4241295497e+29,0.0,-146473.818177,475.755020683,-144706.579135,6.03965714217e+18,5.39942141957e+18,6.10960415157e+18
4.78828467681e+29,0.0,-150387.294614,-3212.54328246,-150776.089501,5.08961784879e+18,5.33837965585e+18,4.94213885553e+18
5.12865156451e+29,0.0,-151310.399236,-3313.61831755,-150806.966583,4.87043398659e+18,5.2733338516e+18,4.97230483819e+18
7.2448328634e+29,0.0,-148751.041426,-1754.23790511,-148531.624632,5.42940205537e+18,5.32449686882e+18,5.43996369919e+18
2.94367863715e+29,0.0,-146985.856231,683.614953653,-145453.510007,6.02792586605e+18,5.35672938986e+18,5.91218199549e+18
3.39623995519e+29,0.0,-151511.637837,-3037.48660625,-152213.81243,4.91192100713e+18,5.16806960812e+18,4.72752686616e+18
2.75388559031e+29,0.0,-149708.885225,-1945.32604732,-149460.004202,5.30346932634e+18,5.32750511517e+18,5.17793482123e+18
2.41533255033e+29,0.0,-149415.06116,-2154.80375743,-148902.410098,5.29701404076e+18,5.35491337229e+18,5.3188601279e+18
2.66038803566e+29,0.0,-153115.054217,-4908.99980767,-153722.147951,4.51706156427e+18,5.16725191735e+18,4.3773437716e+18
2.27765309017e+29,0.0,-148972.392988,-2989.99244812,-149223.256827,5.32548698142e+18,5.46212652238e+18,5.24112826271e+18
2.52058320698e+31,0.0,-148083.07222,-2543.94607785,-148678.305755,5.64050686081e+18,5.57509898865e+18,5.20725318179e+18
2.31897763414e+29,0.0,-145436.621146,3416.92678489,-142119.314884,6.48286765931e+18,5.28047477232e+18,6.52276089333e+18
2.36054560504e+29,0.0,-146250.692963,382.114093757,-144979.906578,6.16704197228e+18,5.47901629139e+18,5.96431969661e+18
3.84234556922e+29,0.0,-147985.947539,22.0763999998,-146379.502261,5.8153814421e+18,5.36214371791e+18,5.70567050569e+18
4.42596084366e+29,0.0,-152683.144248,-4353.95880944,-153378.930315,4.62823307271e+18,5.13754857855e+18,4.48671531637e+18
5.48578912697e+29,0.0,-148931.325243,-482.641077541,-147385.215791,5.517152608e+18,5.29535320354e+18,5.58217704655e+18
3.43389812862e+29,0.0,-147000.043411,-320.091622577,-146266.641544,5.86408600474e+18,5.4184907423e+18,5.82937923244e+18
2.60911995638e+29,0.0,-147910.691707,-1881.15617938,-147596.244839,5.62334920471e+18,5.52640340977e+18,5.48779520616e+18
2.15740230925e+29,0.0,-148303.179057,-990.162231437,-147688.680921,5.68536283035e+18,5.40841386768e+18,5.45958739933e+18
1.82992336619e+30,0.0,-147812.365085,-726.881909921,-147146.011761,5.824503245e+18,5.40843490063e+18,5.55966495476e+18
2.44021360245e+29,0.0,-148187.595712,-581.027294213,-147123.90025,5.76345733785e+18,5.38978813231e+18,5.55467760201e+18
2.44480518984e+29,0.0,-143849.295928,3766.09349232,-141058.231655,6.80766244352e+18,5.36389377991e+18,6.70751698272e+18
2.90557542671e+29,0.0,-150112.332349,-4392.21850061,-151192.873596,5.13775562029e+18,5.47898611362e+18,4.73022748456e+18
2.98278822215e+29,0.0,-146686.093318,2181.49294796,-143723.79074,6.0946872009e+18,5.2611169363e+18,6.30062810279e+18
2.04053905591e+30,0.0,-148883.879984,-2159.97267704,-149130.310335,5.45777095926e+18,5.42301601667e+18,5.21263003596e+18
3.18494435852e+29,0.0,-144679.77529,4344.18401753,-141244.375975,6.71748472545e+18,5.20518819269e+18,6.68190073001e+18
3.57061801894e+29,0.0,-148340.962239,1111.01034783,-146916.524018,5.80164262382e+18,5.2272818997e+18,5.66974557102e+18
6.15077193002e+29,0.0,-151994.748988,-7160.94372963,-153749.937823,4.56645332788e+18,5.4696500108e+18,4.21332023142e+18
2.61665492727e+29,0.0,-151440.785437,-2628.02777455,-151216.288484,4.92795756308e+18,5.18646571894e+18,4.91254732662e+18
7.45912068385e+31,0.0,-148192.356196,-22.6661095209,-146548.149799,5.59073674144e+18,5.30172332438e+18,5.83723127693e+18
1.05908076165e+30,0.0,-145272.16043,1620.80995951,-143274.556165,6.34630447215e+18,5.39562272336e+18,6.35932274366e+18
3.06292168253e+29,0.0,-147388.932343,-895.080834742,-146950.400246,5.8379223996e+18,5.45541248587e+18,5.63216096793e+18
2.74309047004e+29,0.0,-146517.656327,1398.54481539,-144328.717426,6.0922342539e+18,5.36748231361e+18,6.16111504752e+18
2.68228293109e+29,0.0,-145981.990865,1334.74392586,-143293.360876,6.13861502213e+18,5.3712133003e+18,6.38642080228e+18
2.47516042077e+29,0.0,-151254.017586,-5700.10368451,-152387.673546,4.80344964999e+18,5.42906394086e+18,4.53635348775e+18
3.04760061483e+29,0.0,-151995.782257,-5480.08514899,-152650.825548,4.6196069363e+18,5.35290132589e+18,4.55767623787e+18
2.20786717284e+29,0.0,-151819.205569,-7329.78702671,-153139.004938,4.52073841924e+18,5.49705237667e+18,4.3803174548e+18
8.50531551651e+29,0.0,-146721.083693,1635.65366164,-144410.61857,6.10894420428e+18,5.30750413623e+18,6.14078856827e+18
3.75210785389e+29,0.0,-150387.514774,-5099.89101612,-151496.147114,4.92906191627e+18,5.46243535712e+18,4.77251936383e+18
2.81796031037e+29,0.0,-147090.873117,-1116.07382404,-146232.322291,5.852153953e+18,5.54606355067e+18,5.73897550781e+18
2.24095820423e+29,0.0,-145968.093156,5.56342091544,-144555.46072,6.13311437798e+18,5.53624834798e+18,6.06937290204e+18
2.7251765681e+29,0.0,-148045.106764,694.47282814,-146332.453502,5.82768236652e+18,5.27469376997e+18,5.77357223305e+18
4.95656461161e+29,0.0,-146667.690627,2106.73172015,-144747.191547,6.13611406352e+18,5.23696494106e+18,6.10648353974e+18
8.6790278836e+29,0.0,-149058.212212,-2149.47742383,-148745.250568,5.4705439454e+18,5.41535073103e+18,5.26253201201e+18
8.05373169894e+29,0.0,-146539.169871,2321.88485803,-143711.220984,6.18407059295e+18,5.26390058141e+18,6.27528313202e+18
6.79172998494e+29,0.0,-145836.343562,-548.109821231,-145179.55219,6.11866595375e+18,5.58523034955e+18,5.93516086275e+18
3.81041006071e+29,0.0,-150703.618931,-3338.3046575,-151476.701666,5.05933862537e+18,5.28256310264e+18,4.81180119571e+18
2.54526382952e+29,0.0,-149158.828659,-3163.64336045,-149934.105572,5.26797837629e+18,5.45165865598e+18,5.10602154281e+18
