#mass radius vx vy vz x y z
#kg m m * s**-1 m * s**-1 m * s**-1 m m m
6.15077193002e+29 0.0 63237.2598876 110080.457788 111179.455047 1.81459164278e+17 -1.21189233985e+19 -1.08560556612e+19
2.61665492727e+29 0.0 63389.3527404 106733.117446 111347.843464 9.32923464679e+16 -1.24149132631e+19 -1.09401450817e+19
7.45912068385e+31 0.0 60309.3138462 108722.737648 121937.786396 6.8255220185e+17 -1.1999779354e+19 -9.89284403107e+18
1.05908076165e+30 0.0 63218.6035168 107545.837545 109445.082806 7.46154599473e+16 -1.24674910868e+19 -1.11173109643e+19
3.06292168253e+29 0.0 63512.0275737 108490.524803 107224.384897 4.64679650724e+16 -1.2419310952e+19 -1.12497827648e+19
2.74309047004e+29 0.0 46595.6284391 137143.621702 157964.16316 3.3653569283e+18 -7.10153056409e+18 -3.94972378223e+18
2.68228293109e+29 0.0 46003.300479 140791.389983 158432.578966 3.48905324937e+18 -6.47114091221e+18 -3.81614656027e+18
2.47516042077e+29 0.0 39094.0560314 145527.967829 162253.372608 3.96472021257e+18 -5.71810376572e+18 -2.64120747801e+18
3.04760061483e+29 0.0 63814.710694 106890.138055 108612.799753 -8.99820249538e+16 -1.25597992662e+19 -1.12153269437e+19
2.20786717284e+29 0.0 50195.6186475 131327.070158 151530.949505 2.97134984647e+18 -8.06273678355e+18 -5.33061099542e+18
8.50531551651e+29 0.0 59555.4586171 109611.699101 119027.999389 8.18361250233e+17 -1.20255728065e+19 -1.01730377748e+19
3.75210785389e+29 0.0 61106.2698311 106706.492055 113278.884875 3.62225406279e+17 -1.2532602788e+19 -1.08305689696e+19
2.81796031037e+29 0.0 63075.2196502 108227.520631 115373.01327 1.71059572716e+17 -1.21714061847e+19 -1.05384081051e+19
2.24095820423e+29 0.0 65275.9356063 103813.02182 107610.804308 -5.2430969401e+17 -1.28727341477e+19 -1.1408445481e+19
2.7251765681e+29 0.0 57988.2356855 116384.005192 133147.227316 1.50361654825e+18 -1.06385491432e+19 -8.34700368419e+18
4.95656461161e+29 0.0 64913.7303682 105811.018054 106177.249178 -3.64849814062e+17 -1.274033988e+19 -1.14406223863e+19
8.6790278836e+29 0.0 60579.9238043 106095.606785 116572.617792 4.55435489853e+17 -1.25127787459e+19 -1.05258141503e+19
8.05373169894e+29 0.0 55114.3624075 126486.189006 147131.306653 2.3291140021e+18 -8.7772565705e+18 -6.16973886832e+18
6.79172998494e+29 0.0 55175.7135201 121790.826905 140353.724238 2.14307250744e+18 -9.6924701632e+18 -7.26986354882e+18
3.81041006071e+29 0.0 65480.9745928 105129.048757 108262.62795 -5.0904421285e+17 -1.27318333666e+19 -1.12906998331e+19
2.54526382952e+29 0.0 59848.8115394 108891.990068 117064.733106 7.29699329311e+17 -1.21730715547e+19 -1.03917918991e+19
3.64023222611e+29 0.0 61773.7255572 109931.829047 119785.844222 5.37346853325e+17 -1.18403739378e+19 -1.00474284802e+19
5.78895995429e+29 0.0 61930.3288264 111148.858556 124714.727428 6.46161775654e+17 -1.14821722244e+19 -9.47037600461e+18
2.9858364008e+29 0.0 62337.7600361 108749.473541 115880.938536 5.12412918474e+17 -1.19784053432e+19 -1.03984131867e+19
7.59355520762e+29 0.0 61618.9781942 111879.598552 118894.819559 6.18622075688e+17 -1.16343748888e+19 -1.00641110418e+19
4.3586207625e+29 0.0 59317.3148002 105480.11729 123527.059093 6.65969973864e+17 -1.24362255137e+19 -9.84381468849e+18
1.00232607463e+30 0.0 64072.4323782 106554.640643 108554.898572 -8.04168571993e+16 -1.2542548937e+19 -1.1202523748e+19
2.48486241505e+29 0.0 55250.6770453 123400.741536 142254.042403 2.21298821885e+18 -9.40475438692e+18 -6.94091061754e+18
3.02727298389e+29 0.0 46141.6695875 141062.223329 157658.608454 3.48236597155e+18 -6.42537376499e+18 -3.99417073674e+18
1.01506702627e+30 0.0 54477.7151491 126697.055253 147135.466951 2.42282919564e+18 -8.7860673846e+18 -6.13812433621e+18
5.28883586326e+29 0.0 59561.4541042 108344.053466 116741.811669 8.30914304439e+17 -1.22316082186e+19 -1.04027823215e+19
8.24430094824e+29 0.0 60203.4599397 113757.776421 123625.922444 1.30484220482e+18 -1.10216979506e+19 -9.33073430424e+18
4.45550818151e+29 0.0 64412.5233389 105867.895136 111007.504164 -5.48850946825e+16 -1.24827104714e+19 -1.0966484043e+19
5.36330557708e+29 0.0 63271.6844926 113173.761688 121313.928875 4.8874687666e+17 -1.12694817505e+19 -9.73872352315e+18
2.84259078207e+29 0.0 63920.4199602 113423.776724 120244.382403 4.15932573712e+17 -1.12577855665e+19 -9.81487436315e+18
2.72140876193e+29 0.0 61334.1286979 111774.627119 122834.804446 7.42853389301e+17 -1.14979106481e+19 -9.66002623009e+18
3.40510084796e+29 0.0 49540.355941 131459.513431 153153.081478 3.03036825047e+18 -8.02141181459e+18 -5.04109026508e+18
2.12727072583e+30 0.0 53919.2553606 117139.993915 143097.49347 2.10030975579e+18 -1.03688867495e+19 -7.03076562758e+18
1.23562127642e+30 0.0 60323.2218226 120312.12849 129549.457505 1.36698523562e+18 -1.00956299668e+19 -8.59658946957e+18
2.43580369784e+29 0.0 65631.0497688 105066.314252 105670.969858 -5.45777156713e+17 -1.28141841541e+19 -1.15042799242e+19
3.21596017067e+30 0.0 58417.9889382 124679.480803 138828.493244 1.91552772118e+18 -9.20943500992e+18 -7.3206605553e+18
4.41348262153e+29 0.0 43046.994225 142157.195457 161399.241038 3.66383701823e+18 -6.28969923967e+18 -2.98717178583e+18
3.06724318748e+29 0.0 67918.885673 104690.646492 98515.9295579 -1.15291532008e+18 -1.30778862114e+19 -1.20645308171e+19
2.31917702519e+29 0.0 54419.138141 119925.149827 141675.444752 2.16322684619e+18 -9.98310203628e+18 -7.13694105569e+18
6.74426907306e+29 0.0 54989.9453616 127721.837162 145921.51387 2.40999805543e+18 -8.635588852e+18 -6.29448902649e+18
2.40365224966e+29 0.0 59452.2808463 112648.952398 129402.251099 1.10420129185e+18 -1.12198302557e+19 -8.92401250516e+18
4.56315544669e+29 0.0 62521.3647746 105890.868083 112232.387047 1.56815872691e+17 -1.25455622106e+19 -1.09334038228e+19
1.99398864933e+29 0.0 62165.1876167 107585.843786 112772.649694 2.45899060521e+17 -1.23874988219e+19 -1.08272786602e+19
7.45809796602e+29 0.0 60332.5790166 111489.63381 122102.549101 8.53367466677e+17 -1.15926123355e+19 -9.77993034305e+18
2.1432863579e+29 0.0 56934.8040536 118322.870384 138357.393045 1.77702341304e+18 -1.02237636411e+19 -7.62429830819e+18
3.01850195446e+30 0.0 59298.9647712 112009.453576 125017.956102 1.02074574148e+18 -1.14783516177e+19 -9.44556720184e+18
4.03840518713e+29 0.0 58894.4601093 111769.553127 132945.629559 1.16002886416e+18 -1.12435300376e+19 -8.5376200821e+18
3.37063577813e+29 0.0 59531.0513597 109363.735705 126455.425451 8.57961209965e+17 -1.17981413766e+19 -9.37253499696e+18
2.00523928385e+29 0.0 55483.0037303 118354.194823 133987.442588 1.92877165211e+18 -1.04220544565e+19 -8.19756733842e+18
7.77098118272e+29 0.0 62261.8606935 104462.679811 113390.59052 9.16717044753e+16 -1.27911606759e+19 -1.08630625023e+19
5.85719368677e+29 0.0 59940.5774405 113260.667088 125538.014685 1.02892329024e+18 -1.12686214494e+19 -9.32284571656e+18
5.96706332929e+29 0.0 64882.5321907 109669.537447 108485.606979 7.12867912572e+16 -1.20713291251e+19 -1.09919513023e+19
6.83113721876e+29 0.0 64694.1591416 106946.457417 107934.828526 -3.01781534584e+17 -1.25781432531e+19 -1.12588284394e+19
6.27432878515e+29 0.0 58161.8491125 118765.199938 134398.915888 1.63384364595e+18 -1.02265679937e+19 -8.10874220339e+18
2.10630407459e+29 0.0 60554.1211878 106593.726438 115612.498684 5.33635307195e+17 -1.24659377808e+19 -1.05880475861e+19
2.10299862308e+29 0.0 60267.5113101 109979.449599 119028.505345 7.62995684844e+17 -1.19423685453e+19 -1.01425871617e+19
2.07934237188e+29 0.0 59048.3155538 112836.098767 126646.696338 1.14652297871e+18 -1.13241538333e+19 -9.2258659672e+18
3.77354549427e+29 0.0 62307.4489152 106394.125007 117258.482317 2.20794735623e+17 -1.23668595184e+19 -1.04357295458e+19
2.58416746278e+30 0.0 62655.4660015 103399.185938 115456.874217 2.70942323823e+16 -1.27553711583e+19 -1.06961743581e+19
4.96212974991e+29 0.0 61426.328792 113229.608263 119822.898993 1.04042281827e+18 -1.12203675583e+19 -9.75407036431e+18
2.65114663788e+29 0.0 64152.3851087 108273.843644 120337.262184 8.12362579717e+16 -1.18900232887e+19 -1.00296839069e+19
1.59936622139e+30 0.0 60552.9496143 107423.555936 115997.299788 6.57808610103e+17 -1.23234538527e+19 -1.04852894828e+19
6.26058157238e+29 0.0 63538.0089425 103397.288838 113089.109407 -1.05993779037e+17 -1.28091815626e+19 -1.09117198766e+19
3.07381966624e+29 0.0 66874.3199643 104563.562733 102854.091662 -8.53605882343e+17 -1.29270910769e+19 -1.17395550661e+19
5.34678633529e+29 0.0 61547.5903186 110772.314512 121643.255816 6.27907855365e+17 -1.1666147447e+19 -9.8298108013e+18
2.31942894265e+29 0.0 62756.5286317 105404.936039 115351.244738 1.05471039098e+17 -1.25487613023e+19 -1.06334017312e+19
2.22221982765e+30 0.0 59217.0580106 122347.160513 137685.361179 1.69980893078e+18 -9.5419546748e+18 -7.56099186828e+18
5.56114431163e+29 0.0 29871.0477981 156791.472915 164293.483838 4.23056948918e+18 -3.60576186417e+18 -6.99460683076e+15
3.23758889125e+29 0.0 50268.16375 137880.881522 156678.244527 3.09052132175e+18 -6.90678080708e+18 -4.2686855315e+18
3.7813347263e+29 0.0 65488.2785921 106746.036309 105579.237053 -4.64080070005e+17 -1.26519406907e+19 -1.14553368871e+19
2.78995296468e+29 0.0 55961.8433029 118374.87396 136597.881382 1.89265229424e+18 -1.03120696528e+19 -7.85931263169e+18
2.69436663692e+29 0.0 60928.8359039 108025.510704 116249.731083 6.69133470158e+17 -1.21850882826e+19 -1.04129833024e+19
2.34905558927e+29 0.0 63126.0833263 106842.843346 111754.674514 1.99952674012e+17 -1.2414013145e+19 -1.0880551047e+19
1.24475130005e+31 0.0 65300.8779479 107566.503568 107584.27054 -1.60585665747e+17 -1.23816776346e+19 -1.11744091892e+19
6.52193080241e+29 0.0 62017.4413284 108698.275489 114324.980276 3.53540057994e+17 -1.21969250127e+19 -1.06431772666e+19
4.74567569045e+29 0.0 62244.2136402 106558.521321 113574.447439 3.23979031717e+17 -1.24272030068e+19 -1.07284146242e+19
3.27771097076e+29 0.0 62948.5046612 115383.67388 126906.272014 7.73273356718e+17 -1.07511980073e+19 -9.05411681826e+18
2.61320086686e+30 0.0 64389.3165442 103078.739912 112444.718912 -3.08677524919e+17 -1.27994072589e+19 -1.09922717654e+19
2.92720512155e+29 0.0 51304.4707289 124523.401067 148183.184829 2.6830805208e+18 -9.20340025609e+18 -6.02996660995e+18
1.47901491004e+30 0.0 58483.2208351 114366.922731 130669.009766 1.32442955864e+18 -1.09724506981e+19 -8.72649974605e+18
2.54863293888e+29 0.0 63578.0165199 107151.326523 108327.974863 1.71478639161e+14 -1.25240063346e+19 -1.1201980024e+19
2.39172232999e+29 0.0 58113.2929947 117623.900174 137741.128503 1.59128406677e+18 -1.02787572039e+19 -7.73511767781e+18
1.00410915194e+30 0.0 58360.5965052 118481.943634 135062.896258 1.60275987693e+18 -1.02629950073e+19 -8.01827466835e+18
5.72919877523e+29 0.0 59866.710433 110004.042425 121523.968475 8.33269209511e+17 -1.18308704494e+19 -9.90835308403e+18
2.77005607781e+29 0.0 63398.7340375 105091.139815 110063.728036 -4.38939129986e+16 -1.27167559452e+19 -1.11509238536e+19
3.16843440514e+29 0.0 57734.6362839 113245.175763 132048.563301 1.38039044642e+18 -1.11402952212e+19 -8.59139618353e+18
2.41994955019e+29 0.0 39712.0747074 147106.345927 163454.063851 3.88535948877e+18 -5.47140388357e+18 -2.18152570839e+18
3.81928099176e+29 0.0 57285.2507821 114463.118783 128631.619794 1.49183584248e+18 -1.11056884113e+19 -8.95810653887e+18
8.34772369476e+29 0.0 60992.4180508 105949.327925 120202.772655 4.12146359763e+17 -1.24125093419e+19 -1.0171762213e+19
3.83125130733e+29 0.0 65157.1818762 105686.248351 106010.837509 -4.66050475527e+17 -1.27751239329e+19 -1.1467090535e+19
5.22608339989e+29 0.0 56386.9881532 116379.444252 135509.809285 1.73081108552e+18 -1.0628234236e+19 -8.06401063027e+18
7.91896712024e+29 0.0 65732.9329254 106923.786244 111681.182958 -1.53044741702e+17 -1.21991192798e+19 -1.0811112109e+19
2.96784555625e+29 0.0 37133.4283504 149858.912001 164511.450063 3.99710289556e+18 -4.98485727868e+18 -1.65910869544e+18
2.34599383484e+29 0.0 56313.4682294 117093.134483 135132.397395 1.77628937414e+18 -1.05254620496e+19 -8.09689783834e+18
4.73846369087e+29 0.0 56956.4745868 113997.036088 128221.655165 1.4961017196e+18 -1.11963438808e+19 -9.0317102662e+18
2.30916882552e+29 0.0 59533.6182791 111221.712101 124661.512645 1.01888191093e+18 -1.15910025244e+19 -9.49595719715e+18
2.25348686006e+29 0.0 57619.5570537 121287.785391 135095.274618 1.79847939059e+18 -9.87099729315e+18 -7.93186721804e+18
3.92567529005e+29 0.0 57895.3870927 118408.647376 134726.821918 1.64510150409e+18 -1.02946277031e+19 -8.075733817e+18
2.36555091761e+29 0.0 63078.0123611 112277.233722 115353.159462 6.56614113054e+17 -1.1463868605e+19 -1.02457800359e+19
2.13058959975e+29 0.0 58085.7775303 118835.521019 132864.27081 1.62049089385e+18 -1.02759459146e+19 -8.29667102938e+18
4.71108336455e+29 0.0 60125.8954531 114494.034785 125935.743152 1.09357313797e+18 -1.10844024305e+19 -9.21774728911e+18
2.11450768422e+29 0.0 67425.2833537 103257.605896 104782.71209 -1.07287111414e+18 -1.29458455558e+19 -1.16626564056e+19
1.6254441899e+30 0.0 60992.6669041 116495.879089 122759.239038 1.00410939683e+18 -1.08908745427e+19 -9.47471073959e+18
2.08154205094e+29 0.0 60498.787689 107114.910965 122180.864824 5.95765984762e+17 -1.22294150447e+19 -9.9085418284e+18
4.61713284428e+29 0.0 62401.317274 107919.145965 116543.545637 3.09011725013e+17 -1.22102579419e+19 -1.04371513403e+19
4.55460358866e+29 0.0 63004.9932351 106183.780769 114144.97502 7.31415515057e+16 -1.24735160227e+19 -1.07317130184e+19
3.37329809126e+29 0.0 55922.1049757 123051.437892 139957.223809 2.1211605133e+18 -9.48593415343e+18 -7.27176926316e+18
2.51363793794e+29 0.0 62510.8486156 108043.6792 113894.685798 2.72828269619e+17 -1.22678197099e+19 -1.06946502373e+19
2.35898612863e+30 0.0 62899.4629219 108453.633737 114364.101639 1.81065191961e+17 -1.2163887258e+19 -1.06472272651e+19
2.54851690507e+29 0.0 -124854.224236 -25548.0279587 -12686.4098192 -2.15295798024e+19 -3.36599444715e+18 -1.33469294159e+17
3.23461904009e+29 0.0 126696.629611 224298.668643 -33702.5146843 9.41683312654e+19 1.65796636626e+20 3.26852190392e+18
1.61580205828e+30 0.0 10450.5303814 -7485.30028861 48077.4830525 -1.27491779453e+19 -2.48211186688e+18 -3.85048276896e+18
2.33825511453e+29 0.0 -6698.97855753 -66448.9900991 -79198.4416171 -3.26195952569e+18 -1.39808748014e+19 -1.30053986926e+18
3.13499896432e+29 0.0 37496.6247775 -7528.39469962 -45160.9593001 -1.40150917376e+19 -8.39052761584e+17 8.96722468746e+18
2.58169491021e+29 0.0 109365.915753 -144343.216032 4929.76197483 2.84999242606e+19 -3.87052838364e+19 3.07498812923e+18
2.40802026255e+29 0.0 67758.891433 -24941.5235388 -89509.0125748 4.96163743271e+18 -3.29019479112e+18 -2.89234124017e+18
2.11673121053e+29 0.0 101847.744714 31196.1075935 11277.6070129 1.76758650372e+19 4.0891456296e+18 3.3943378501e+18
2.56570455156e+29 0.0 -105863.105945 -44128.4349535 19289.0341294 -6.92554793355e+18 -1.50165448888e+18 -4.2563822172e+17
3.05675354687e+29 0.0 35571.4613837 19318.485123 23042.7859622 -6.3671440937e+18 -6.95492599835e+18 3.00081559594e+14
5.61315992893e+29 0.0 -4031.47962731 -23156.8989221 24897.5533507 -1.10004361582e+19 -3.00037122733e+19 2.58969946656e+17
9.71103944564e+29 0.0 -36539.2310894 19195.6694594 91924.4569434 -1.01590125769e+19 8.79900947562e+18 5.89777347365e+17
3.87851468771e+29 0.0 -6540.37586927 17798.3287244 44932.3085406 8.75331802476e+18 -2.19173388775e+18 -7.8809560197e+18
3.74956751705e+29 0.0 135603.212524 109651.519398 -22889.9477531 -3.62799308484e+18 -3.898990912e+18 -2.52298386752e+17
3.04309604384e+29 0.0 -12454.861689 -40107.3367173 -42966.6540192 -1.60935186556e+17 9.51015485194e+18 9.93538408779e+17
3.03848300578e+29 0.0 -244592.897299 76148.1182911 -5764.47395087 2.24201570534e+18 -2.27260747826e+17 -5.14255783351e+18
3.96529703006e+29 0.0 -184019.421542 -1161.70281905 10808.6741762 5.84533630902e+18 7.36116522592e+17 -4.48279342742e+17
3.5176198836e+29 0.0 -19935.2628714 12812.6692572 63637.1753836 1.34585250287e+19 -1.82580231054e+18 -4.81546981751e+18
2.17331146647e+29 0.0 39091.8463503 12517.6141579 15813.7825891 -3.20037894426e+19 -1.3496891326e+19 -1.14617944894e+18
2.57748139586e+29 0.0 -46836.8376218 46713.3619555 4443.00659232 -1.21537840149e+19 1.47788623139e+19 -2.69080146774e+17
3.74892508632e+29 0.0 39073.5262858 -117577.309763 -16739.2968732 -1.47355872595e+19 4.10708498484e+19 7.19146963054e+18
2.24972569487e+29 0.0 69576.6789182 -22168.4456885 9063.82284391 -3.22083132537e+19 8.47356366979e+18 -4.5983927186e+18
9.11822652719e+29 0.0 -75496.7729578 96816.237141 42019.90911 -2.95347508916e+19 3.96244564152e+19 3.14124219958e+18
2.85287185002e+29 0.0 -25787.577466 -23189.6310544 5848.52636003 7.82905336099e+19 7.51825787733e+19 -1.37066188524e+18
2.02530221028e+29 0.0 1586.09273766 8120.84691336 -23877.667327 1.67144500383e+19 -2.05817003935e+18 1.26130262647e+19
2.92969705293e+29 0.0 -24487.9545739 -23715.7606005 36997.6045654 -1.49959282817e+19 -9.36871598548e+18 1.98838471605e+16
3.67123520592e+29 0.0 14175.5291593 -42899.8350903 33694.4357426 1.90763277345e+18 -1.42271570103e+19 -3.63779194009e+18
2.3414297501e+29 0.0 38260.3068333 -11839.2820226 -63078.8152034 6.41135576553e+19 -2.32920181671e+19 6.65451250772e+18
8.12823117888e+29 0.0 -57348.2848298 69205.6204729 -21501.7657687 -1.28580241981e+19 1.7756324287e+19 -7.26410825894e+18
7.50222368687e+29 0.0 139411.425352 45633.1752217 178986.648358 6.16649698613e+18 1.13486726418e+18 3.85512619889e+18
2.20297629766e+29 0.0 70977.5717427 -20913.602717 37544.0495577 -2.670606331e+18 -1.12798769982e+18 -1.84590862523e+18
4.60290251335e+29 0.0 102285.576177 -29045.0922963 29757.8508527 2.6946653446e+18 -2.05313724609e+18 -8.71823697086e+15
3.62154526803e+29 0.0 -6634.87358663 43851.6691912 -12347.2611871 8.72004082828e+17 1.24511160844e+19 -4.54909111978e+18
2.22381647676e+29 0.0 110259.810716 32790.3440155 5777.23806366 -2.41695160336e+19 -8.32607748092e+18 -3.87273597311e+18
2.54327821888e+29 0.0 -82198.4079646 44165.0726878 -7321.06827987 4.24146512486e+19 -2.13398587588e+19 -3.85190512051e+18
8.52266607169e+29 0.0 -63477.8756434 -26323.6145471 -67012.9202826 6.15826447097e+18 4.41711364223e+18 1.11540752473e+18
2.07199945171e+29 0.0 46728.6624791 -77377.0857202 -24417.0391939 -1.30105771817e+18 -9.545376849e+17 4.50455044487e+17
9.3647583862e+29 0.0 112091.055056 13052.2132119 841.302404798 2.61263390167e+19 1.88318628174e+18 6.36860773311e+18
5.26618183782e+29 0.0 81840.5189147 129482.509096 64363.8305697 2.04513998062e+19 3.07741467559e+19 5.17237044478e+18
2.72407416087e+29 0.0 -99041.7407464 -107073.203251 19759.8212096 1.72319305563e+19 1.98634030685e+19 -4.47141096678e+18
2.04948601486e+29 0.0 168025.769314 147607.523606 -38728.3354062 1.79108687028e+19 1.49149472575e+19 -3.2233319885e+18
2.4027982448e+29 0.0 -22781.3662672 30254.5910228 -19788.167009 -3.09690288861e+19 4.65020217006e+19 -2.96164250343e+18
9.98819422695e+29 0.0 -38442.0576076 -48346.9859339 30331.6582014 -1.01656359094e+19 -9.73308423184e+18 -7.74141565549e+17
1.85413086828e+30 0.0 -5434.96178739 -142522.303178 -40324.6791611 2.01284303534e+17 3.0056342413e+19 4.33969297707e+18
2.42869480728e+29 0.0 109647.735934 -69176.8049811 -28014.6002827 -1.52321110919e+19 8.48205491377e+18 5.60350553982e+18
1.01101279149e+30 0.0 7936.1187403 -44678.2331039 -77803.2790661 8.82170719106e+18 -6.50522161655e+19 -5.05462194005e+17
3.76897464825e+29 0.0 18762.9151451 66102.4793188 -7179.52774608 -2.58681881792e+17 -8.49929118128e+18 -6.0308219574e+16
2.22640402916e+29 0.0 -25133.5977214 71184.096271 -64033.8489899 -1.98374662479e+19 6.09332230205e+19 -4.55902492172e+19
2.58052216286e+29 0.0 -5606.40357686 13367.4055884 65618.4173193 6.55547447497e+18 9.03601328199e+18 1.69905365091e+18
3.14941514316e+29 0.0 -13323.9726897 -17364.3525723 -25491.0944688 -3.11196414995e+18 4.67022763608e+18 4.10668250404e+18
3.602786119e+29 0.0 87233.5773839 -34330.5371157 3449.37348361 2.73939143289e+19 -1.22128423277e+19 7.42920043503e+18
5.66850385848e+29 0.0 -203120.11936 -117261.660193 -87313.202996 6.60431008035e+18 4.35779229114e+18 4.94002871447e+18
2.46485296123e+29 0.0 -25647.225582 38470.8209535 22089.5092417 8.28070219025e+18 -7.60503257924e+18 5.58653831087e+18
3.35595638263e+29 0.0 942.427816189 93147.3547791 47831.8974956 1.53466863636e+18 6.00130748955e+18 3.67448708167e+18
7.77279874443e+29 0.0 142585.147349 -51719.4562724 69012.7430156 4.8937360031e+18 -2.68474357578e+18 1.94031545066e+18
2.77917862297e+29 0.0 -62742.6746645 70861.8717265 35163.382281 -9.91845993021e+18 1.32471766333e+19 3.91704560538e+18
4.18192397781e+29 0.0 17504.2270367 -123682.824513 -57815.8802141 -7.52002914616e+17 -2.93205119522e+18 6.35452729144e+16
2.77066196358e+29 0.0 40363.0689328 -4538.04448514 -1221.31719576 2.00005662591e+19 -5.66842418419e+18 -5.35689863314e+18
2.36205033898e+29 0.0 154484.663837 -69805.9454747 -36338.8666981 8.75963291116e+18 -4.88856588483e+18 -2.69755507119e+18
2.09909141707e+29 0.0 84493.0186431 12592.2712232 -51059.842884 -1.13791093703e+19 -3.01632165013e+18 -3.21148224688e+18
2.49165240568e+29 0.0 255865.319098 -57223.212884 21084.1070244 1.60784782423e+19 -4.06195214794e+18 3.76853614345e+18
2.52252888687e+30 0.0 -109864.327264 -191858.851209 -17802.3663038 1.65500023141e+18 4.10943695947e+18 -2.25608110304e+18
2.43638907416e+29 0.0 11085.1952271 55051.8776434 81342.6581512 -3.54843034003e+18 -2.82445790758e+19 4.94906477286e+18
2.51672334195e+29 0.0 101224.477489 -91883.2580152 14870.2598655 -4.001130143e+18 2.43103004667e+18 1.53211205265e+18
4.34842334408e+29 0.0 -16808.0153864 -12591.3919655 12776.2713291 -1.43761155411e+19 -3.0155389842e+18 8.84789680333e+18
2.42958062469e+29 0.0 -11476.9249489 13165.9599922 10075.8091956 -8.64394624449e+18 2.32181288561e+19 -2.92577713078e+18
3.69127926937e+29 0.0 58997.6598612 160832.081233 82634.5012559 9.9376574184e+18 2.491579974e+19 6.34819671162e+18
2.0071786915e+29 0.0 -18311.8422058 33036.319181 27435.4595174 -4.5853251506e+18 1.5668034878e+19 6.24219454152e+18
2.65306244478e+29 0.0 10578.0804116 -14534.6736313 -103843.873855 -1.76367267374e+19 1.15555990792e+19 1.17196646545e+19
2.09920286366e+29 0.0 -48035.3716325 -32086.27203 -24353.5827432 -4.01113391536e+19 -2.38889341934e+19 -3.79381646271e+18
3.72976866642e+29 0.0 -8348.47680012 140159.162651 -7679.38348984 1.49531144268e+18 -7.66201729844e+18 -1.91140625455e+18
2.8502057215e+29 0.0 81099.1593991 10039.4873139 -36524.6617258 -8.97281728508e+18 -2.72314556521e+18 1.78310130643e+18
6.49422296757e+29 0.0 46068.5882448 97492.2738389 -55465.4636075 -4.16828217985e+18 -1.14564191957e+19 7.16715822709e+18
3.57618752238e+30 0.0 -31335.3829478 11031.8406051 41969.4366301 -1.29685774724e+19 8.28854807508e+18 1.24105740223e+17
2.8511689407e+29 0.0 6079.24737028 12200.263995 31673.2151091 4.96497536513e+18 -1.13112595298e+19 -1.41271123451e+18
2.5168502732e+29 0.0 -70088.5404986 -57391.4308884 -33185.8875582 9.42200946443e+18 9.56419923981e+18 -4.04331430324e+18
1.1333315473e+30 0.0 151289.674584 -89735.7681457 -302.181298463 1.21255541242e+18 -1.5334824267e+18 1.38733284139e+18
2.26046433537e+29 0.0 12043.9779683 -11282.1243436 7168.41643909 -1.29765900515e+18 -7.36441141077e+18 -4.65744384178e+18
3.64440884293e+29 0.0 -14473.6415058 -7494.09620282 27453.545012 -1.79792232064e+19 -1.75198074886e+16 2.19501911405e+18
4.32294791786e+29 0.0 -32557.0750381 125964.176652 -4560.82125486 3.68385263321e+18 -1.00850511464e+19 -1.54498899797e+18
6.91791368005e+29 0.0 -11378.8433979 9842.534131 -37878.9983528 2.28505417237e+19 -8.68767014827e+18 2.99244549804e+18
2.44878606586e+29 0.0 30440.9240755 36553.7699239 -74903.9010522 -1.83085788265e+19 -2.67202235654e+19 -4.11787386197e+18
2.33402467299e+29 0.0 3701.11872431 381.504538734 -1883.58969114 8.2599856383e+19 -2.68473094536e+19 -1.39103282986e+18
6.66886131776e+29 0.0 164238.557231 96245.2087665 -25796.2833977 -9.32243352768e+18 -6.11554149039e+18 8.56024693688e+17
8.03500043499e+29 0.0 128861.288299 -47001.4492508 -49442.9517458 -1.21713259692e+19 3.50987206648e+18 1.06487568958e+19
2.60473413198e+29 0.0 64597.4725428 -43477.1267887 30043.7817516 -1.16310517018e+18 -1.15894665744e+18 -2.6981422307e+17
2.09288213158e+29 0.0 -64062.2288034 25508.4317293 54618.2095309 -5.31639012761e+19 2.31546926421e+19 -1.00160665982e+18
4.35435981386e+29 0.0 -4254.39559112 -67314.4893582 4131.41393529 -4.15006924492e+18 -3.46259445588e+19 -2.92948631724e+18
2.26396855952e+29 0.0 96438.1700109 -176072.558762 -28907.2308019 6.82951783331e+18 -1.39835934448e+19 1.82746646988e+18
4.89649971657e+30 0.0 80124.3076029 125351.430649 5770.81159347 2.56704845694e+18 2.50504781315e+18 4.02172712588e+18
4.57797454108e+29 0.0 -36681.8591879 176775.203926 -69820.6526322 -1.45747006287e+18 1.00452409707e+19 -1.99120897263e+18
4.109151695e+30 0.0 -42288.7779556 -48756.1410131 7318.70205897 4.00936468044e+18 7.58200772286e+18 8.29953320031e+17
2.54994508461e+29 0.0 97949.4796048 -136176.321878 -113909.384506 3.41467010712e+16 -1.36454020916e+18 3.09138224718e+18
5.07610048789e+29 0.0 -3278.66220021 24559.1166274 127609.009049 9.2976094335e+18 -3.57572826461e+19 -1.39777164211e+19
2.14708937856e+29 0.0 -33810.9628986 -389.363479253 -37630.7829433 1.76650614565e+19 4.0799477283e+18 4.87074446378e+17
4.29376314333e+29 0.0 -22120.7955303 121817.980498 7036.5221609 6.69772722636e+18 -3.19286550298e+19 -4.03856982879e+18
3.85644702792e+29 0.0 8235.75344054 -10552.1454379 -62603.3689974 4.53975512769e+18 -1.96644886192e+19 -5.98776063458e+18
