#mass radius vx vy vz x y z
#kg m m * s**-1 m * s**-1 m * s**-1 m m m
3.74892508632e+29 0.0 -25415.9473964 28041.3180631 67796.9826344 -2.5475665896e+19 3.32615258656e+19 -3.62939728592e+18
2.24972569487e+29 0.0 -21194.2868388 78334.4792107 -68080.9452003 1.87093815425e+19 -6.30200222662e+19 -1.57968448494e+19
9.11822652719e+29 0.0 30727.4896898 29046.757419 2218.34122434 -1.98213212273e+19 -2.29935860241e+19 1.9403572418e+18
2.85287185002e+29 0.0 -42107.5238576 -17994.5599494 -54343.4211873 -1.01570653434e+19 -1.44393469434e+18 -5.51788610481e+18
2.02530221028e+29 0.0 7195.43921823 -15632.0911024 77911.6055401 7.13544858958e+18 -3.38743883055e+19 -2.52067310887e+17
2.92969705293e+29 0.0 247622.579602 -68647.2668367 67405.1063221 1.98401616697e+18 -1.05089333559e+18 4.51831271136e+18
3.67123520592e+29 0.0 73533.4920539 -58774.2583823 22643.4322448 3.89818811015e+19 -3.33112136573e+19 -2.24877372877e+18
2.3414297501e+29 0.0 -61755.451391 -120833.048044 36188.7674017 -1.12874207913e+19 -2.00237361818e+19 6.49810077379e+18
8.12823117888e+29 0.0 -129182.763941 70809.7785888 40936.2559158 -3.19477648612e+18 2.77225590724e+18 -1.8652939073e+17
7.50222368687e+29 0.0 130006.988329 4885.37686444 -24893.7376072 -1.30870881826e+19 -1.46002609373e+18 -1.02659841238e+19
2.20297629766e+29 0.0 -1405.0597977 -41155.5821532 -33648.7818642 -4.70130402563e+18 -4.34789802467e+19 -1.74617270538e+18
4.60290251335e+29 0.0 -44766.2984981 -125026.026251 20415.7686669 1.38320934145e+19 4.13931945736e+19 4.6683117397e+18
3.62154526803e+29 0.0 18176.8352351 7541.35722062 8781.67995429 -6.00575313513e+18 -9.67174164727e+18 -2.75552010011e+18
2.22381647676e+29 0.0 -10091.9873778 -15993.5400805 -14454.7704464 1.29840548194e+19 3.20210586044e+19 -4.19306253552e+18
2.54327821888e+29 0.0 -42727.5061578 1485.55890548 12003.3866057 4.28262375659e+18 3.19295053041e+18 1.957558996e+18
8.52266607169e+29 0.0 -17863.6857851 64486.804708 -902.567223929 5.92770571443e+18 -1.37508181964e+19 -1.14949600911e+17
2.07199945171e+29 0.0 -201379.467297 46816.2040718 61475.3454969 -3.64305256155e+19 9.15112590189e+18 8.34933280129e+18
9.3647583862e+29 0.0 -56812.3256456 32201.4469109 113007.90592 1.20382104667e+19 -4.60215262636e+18 -7.68478706964e+18
5.26618183782e+29 0.0 51472.1857471 72160.5811042 45878.7012806 -3.11518526622e+18 -6.7756497614e+18 -1.91619421558e+18
2.72407416087e+29 0.0 -100642.653895 -89892.6198124 -1847.54737423 2.25982325631e+19 2.1205777066e+19 1.55677964346e+19
2.04948601486e+29 0.0 115195.21579 4959.05019432 15035.9162889 -5.57754511865e+19 -3.54622449882e+18 -1.21042862085e+18
2.4027982448e+29 0.0 -49901.5385895 19545.8760006 26534.8713666 1.24931926809e+19 -2.23465042324e+18 -1.64091989195e+18
9.98819422695e+29 0.0 -124151.577163 -81468.8041855 13710.9943633 -1.07880108024e+18 3.93241587109e+17 -6.36603216825e+17
1.85413086828e+30 0.0 8958.06283369 -2034.3740559 15551.1923972 1.30540303186e+18 -1.60102980609e+19 1.70056352488e+18
2.42869480728e+29 0.0 3879.32427748 -223661.147737 -62504.965948 -5.09904264776e+17 -1.85244030845e+18 4.04739589716e+17
1.01101279149e+30 0.0 -245780.547274 -116045.119577 55254.1817958 -4.36984839395e+19 -2.01316243151e+19 1.17903955705e+19
3.76897464825e+29 0.0 164480.680699 161544.326796 -4681.42447658 5.22442575759e+19 5.06141782788e+19 -1.79064413415e+19
2.22640402916e+29 0.0 13548.8166403 5974.15084549 7725.03931946 5.23052023513e+19 1.39128346501e+19 5.40789171542e+18
2.58052216286e+29 0.0 13893.6772031 153149.893091 62636.0363309 -4.83783254292e+18 -6.27620539369e+19 -5.43021800842e+18
3.14941514316e+29 0.0 67531.5328885 -35390.8579115 -50253.2765247 5.32526678753e+19 -2.97869143319e+19 4.64776040118e+18
3.602786119e+29 0.0 -54844.9772037 -44317.5173498 38991.5236707 -1.20048787428e+19 -7.48030423349e+18 1.06705961286e+19
5.66850385848e+29 0.0 16590.625819 118787.306093 10402.3788069 -6.73061810204e+17 -1.28249458709e+19 1.65117369702e+17
2.46485296123e+29 0.0 8074.16588608 52061.424123 39260.2067916 -8.96239591032e+17 -2.17062877136e+19 2.69510949732e+18
3.35595638263e+29 0.0 15769.8212527 -11396.1286236 -44776.9905557 -2.07178685437e+19 6.01662861419e+18 1.63795992072e+19
7.77279874443e+29 0.0 66747.9227706 -88093.9203519 38179.6279034 -1.2819414018e+19 1.49093859094e+19 -3.36274880363e+18
2.77917862297e+29 0.0 56232.5885162 86162.8547787 -3636.67919942 5.25587140099e+19 7.81753499866e+19 -5.80623393871e+17
4.18192397781e+29 0.0 -33301.2757129 154850.057505 61054.0085583 1.36963409899e+18 -2.5623177024e+18 -1.03648907037e+19
2.77066196358e+29 0.0 44066.7534444 30153.4948481 7458.30791981 3.38696937377e+19 2.01106116682e+19 1.95163372087e+18
2.36205033898e+29 0.0 -6527.08786507 -18149.554896 -16170.0732975 -1.02193385369e+19 -6.99280435344e+18 7.11874561491e+17
2.09909141707e+29 0.0 54794.8222217 -39152.0479097 -62101.707151 1.17854696121e+19 -1.09118933482e+19 1.2664483646e+18
2.49165240568e+29 0.0 -7796.69211156 -104045.013038 39189.0890834 3.55176582134e+18 6.27404683542e+19 1.06157619954e+19
2.52252888687e+30 0.0 126493.323611 88445.7116039 -144874.206787 3.13094882481e+17 -6.78071068827e+17 1.97003512146e+18
2.43638907416e+29 0.0 -11668.3985308 22871.1101278 20062.6751525 -7.16577480802e+18 2.5053419717e+19 -3.36907020345e+17
2.51672334195e+29 0.0 71126.626174 -169572.192705 -99704.1768826 7.27194475034e+17 -3.38477976464e+18 -9.32787065957e+18
4.34842334408e+29 0.0 17367.396998 -40005.2031188 8525.60191778 -1.12268941376e+19 1.83312287527e+19 4.80738781033e+17
2.42958062469e+29 0.0 -94773.1528399 91168.3688049 1894.71546315 5.45746268436e+19 -5.12519368491e+19 4.08729050597e+17
3.69127926937e+29 0.0 -149029.477476 18224.4990936 52810.9205042 -2.71797041755e+19 4.16494540027e+18 7.67954214122e+17
2.0071786915e+29 0.0 42556.8914618 103259.30497 56817.9023009 3.64722030461e+18 6.51833655427e+18 4.62714798609e+18
2.65306244478e+29 0.0 42541.3478087 43038.4324626 5691.63838167 7.413156698e+19 7.20899911798e+19 1.39156706367e+18
2.09920286366e+29 0.0 4365.52421475 48921.5247953 50255.7085921 5.28387762377e+18 3.16480688085e+19 -3.58859760779e+18
3.72976866642e+29 0.0 27053.59862 -125028.598736 7223.45571025 -3.23412958484e+18 1.0477408634e+19 7.557445982e+18
2.8502057215e+29 0.0 46857.9335801 -62220.4321252 2984.52147737 -2.62825681262e+19 3.20323096789e+19 2.69385171078e+18
6.49422296757e+29 0.0 -40491.421787 177750.752386 17340.4335309 -7.37636033655e+18 3.5212029599e+19 1.11380131486e+19
3.57618752238e+30 0.0 27923.8174315 -5091.60607949 -22370.2112784 1.38916115009e+19 -6.77101924456e+18 -8.95496600502e+18
2.8511689407e+29 0.0 -11985.9223014 12219.362374 -7285.42536541 5.57597622286e+18 4.7334434473e+18 -3.11385570124e+18
2.5168502732e+29 0.0 -62238.5164675 -30282.9154252 -18765.5694172 1.74968238935e+19 1.06790725432e+19 1.28707954095e+19
1.1333315473e+30 0.0 25602.8460115 -15390.9234126 -958.295473718 -1.65024313408e+19 5.2838855605e+18 8.54312303421e+18
2.26046433537e+29 0.0 -15969.7347124 8491.11740627 41059.1357676 9.90850175617e+18 2.7419965276e+18 1.27514535664e+18
3.64440884293e+29 0.0 -135036.931444 -270858.850771 64438.6394362 -4.10425431726e+18 -7.27012898842e+18 2.63412470758e+17
4.32294791786e+29 0.0 -112996.745183 -59517.2173299 11323.6176854 5.70604172361e+17 1.39447250665e+18 1.64454908691e+17
6.91791368005e+29 0.0 -34149.3215634 12932.5449307 10703.7517931 -3.44426927059e+18 5.14331558705e+18 4.51909157029e+18
2.44878606586e+29 0.0 3135.5401304 175567.484144 5746.36047854 3.72962395842e+17 -1.98507477285e+19 -8.56410334331e+17
2.33402467299e+29 0.0 44152.6855818 -197116.405445 -99736.4112424 -3.70428708907e+18 1.39980411733e+19 4.61793198415e+18
6.66886131776e+29 0.0 -112901.307577 47614.913509 -37539.7918581 -3.0114931794e+19 1.38898453032e+19 -5.34520287222e+18
8.03500043499e+29 0.0 -35038.1135561 -56749.1706934 4931.01841584 -1.97566448225e+19 -2.82593455194e+19 4.29268726737e+18
2.60473413198e+29 0.0 10564.9171517 -9037.10024093 107140.436542 -3.80140749592e+19 1.97489421676e+19 8.19888779183e+17
2.09288213158e+29 0.0 -21901.9944531 35553.2992498 25482.9108272 -2.70192580506e+19 5.04275664032e+19 -6.65748484977e+18
4.35435981386e+29 0.0 6263.73607024 8513.42113296 5970.70560316 1.5041644184e+19 -1.59439765187e+18 -8.10668985466e+17
2.26396855952e+29 0.0 -37632.3349149 7303.23472931 32004.2794431 3.39198802382e+19 -3.26272168195e+18 -1.19500390241e+18
4.89649971657e+30 0.0 99757.54469 -79948.010776 -119805.112095 2.42828460312e+18 -3.16213055597e+18 -4.20134866544e+18
4.57797454108e+29 0.0 -171301.187853 70714.7938741 26.3209493322 9.98758891445e+19 -4.05104545374e+19 -1.10218601578e+18
4.109151695e+30 0.0 27278.5405961 -84086.6454895 15054.365634 6.80678426262e+18 -2.59483191646e+19 1.69175309446e+19
2.54994508461e+29 0.0 -32056.3600017 98603.8405624 35103.0358261 -7.5291108313e+18 2.74218612611e+19 1.26064644514e+18
5.07610048789e+29 0.0 36445.943 29738.1703699 7699.65251218 -1.08285285788e+19 -1.24921514871e+19 -1.1169183576e+19
2.14708937856e+29 0.0 -99602.832216 -142440.107701 13749.249207 2.18266991481e+19 3.23359057257e+19 7.14373317252e+17
4.29376314333e+29 0.0 115940.334244 -153978.540367 136766.694201 -8.10594056463e+17 1.3990066616e+17 -1.38889768225e+18
3.85644702792e+29 0.0 -47754.9145034 -114840.101489 -7999.09769171 -1.07431073843e+19 -2.36294640733e+19 -1.8326570869e+19
8.40922297149e+29 0.0 34602.559918 63715.367035 33791.7667992 1.36830607113e+19 2.12440084132e+19 -1.49289369706e+18
2.62310083473e+29 0.0 86954.1564309 23177.2653864 -8465.56340523 3.50617797024e+19 7.79511700816e+18 -5.05847318356e+18
3.6988905117e+29 0.0 148214.529548 -90713.0676993 48147.6871442 -6.27684686448e+17 -4.09811719148e+17 8.25453111851e+17
5.01338561131e+29 0.0 -85073.666902 -16418.2037028 31305.8069168 -3.17448144056e+19 -4.72331021944e+18 -1.17909245471e+19
8.85713279149e+29 0.0 -44956.2799013 -8523.3928147 -11747.8704422 -1.09106443086e+19 6.72352303796e+17 -5.56117929888e+17
1.40480579058e+30 0.0 11459.8315551 17897.5740348 -45261.8511036 -5.39925790086e+18 -2.03293815301e+19 -3.3951210074e+18
4.61229724241e+29 0.0 -65319.8282997 -88326.3810156 -21424.1752423 2.32525500734e+18 5.22510934382e+18 -7.598056553e+17
1.48223386842e+30 0.0 -16051.0600285 130926.610317 1328.7161918 -5.48992709525e+18 5.20640504117e+19 -9.79272222837e+16
3.38835260222e+29 0.0 -15550.0368092 63778.3111336 17448.5029249 -1.45379529648e+18 1.43171049298e+19 -1.82295262179e+18
2.23917489205e+29 0.0 -55213.8250709 -198653.747924 -36770.8908049 1.30894090896e+18 7.06768785372e+18 -1.44046864299e+18
2.4707941924e+29 0.0 71767.5502584 66560.0695446 3412.49447783 3.7564198467e+19 3.31371082241e+19 -1.09213031124e+19
5.66456251408e+29 0.0 54299.8426999 -14328.3584269 -113778.309106 -3.13237372782e+19 5.83403799604e+18 -4.7680855354e+18
2.28552923666e+29 0.0 -133477.377024 -6935.9351641 11672.5000164 -2.14156300865e+19 -1.86651369735e+17 7.17927128501e+18
5.43520658657e+29 0.0 3754.41693579 18998.0630635 -11563.9374145 1.93461596565e+19 6.64462309682e+19 6.50321327127e+18
2.02490082345e+29 0.0 52798.2359747 261999.175249 -52173.3972958 -6.54804202984e+17 -5.63713775334e+18 1.84169744529e+18
2.95801018933e+29 0.0 21625.9989745 30456.4243856 19901.9259464 9.4479860009e+18 7.01128041243e+18 6.7503726239e+18
2.00336689257e+29 0.0 -33132.7880491 6647.79265298 50366.2959054 -1.79075809477e+19 7.34960851961e+18 2.51540410049e+18
1.99927909846e+29 0.0 -18580.4804643 -25072.6357166 5072.78300216 -1.38197772185e+20 -1.79789335269e+20 -4.02830022763e+18
5.40217855311e+29 0.0 -15967.3079244 -31359.1129117 13374.7490368 1.18823403651e+19 3.08207227742e+19 -9.87430600589e+17
2.81700705842e+29 0.0 -19864.1783156 -17403.0213848 16048.7541889 1.54256802486e+19 2.04829660382e+19 -2.33815779239e+18
7.70788292339e+29 0.0 104601.380999 -14012.2000102 39727.9220136 3.14422205228e+18 -1.7157656497e+18 1.6948464519e+18
3.46918809293e+29 0.0 160500.900434 -188963.054746 5133.77527102 -1.99188480425e+19 2.2653147718e+19 -3.85145608731e+18
2.69576643359e+29 0.0 -18941.6868437 32869.2178354 -12988.2281426 1.12445356866e+19 -1.29550603204e+19 4.13055603562e+18
7.17874385084e+29 0.0 66020.2147086 -94000.4872647 -52181.9782617 -7.38330492891e+18 8.55682897434e+18 3.82664085448e+18
4.64059427186e+29 0.0 92683.6668973 -3648.58738646 -81767.1566221 7.55184180481e+18 -1.57280156929e+18 -5.56277122982e+18
2.72287138881e+29 0.0 31275.1176863 -1313.3584507 29283.5952022 -9.88798321197e+18 -3.79735910309e+18 -2.06461958075e+18
3.16454786489e+29 0.0 13708.7302845 19014.4835138 31543.9649213 -1.25712860352e+19 -2.62479890149e+19 -1.0262165981e+18
3.53902917016e+29 0.0 14530.4122497 -71537.7738049 -17913.585434 1.03055727256e+18 -1.39332968935e+19 -7.07670335988e+18
3.07215319055e+29 0.0 74485.0140152 -93356.7153129 -64885.9231797 -6.71612199842e+18 6.45790859546e+18 3.07709793952e+18
3.48964513654e+30 0.0 -40069.3575399 105278.003255 -11591.4799315 1.75716416142e+19 -4.2673063356e+19 1.63420076669e+18
3.54738730617e+29 0.0 -15615.7424496 61143.8713059 26690.8729584 3.98623544283e+18 -7.0739335574e+18 -3.33062454487e+18
4.09637040776e+29 0.0 -92414.191946 72424.006882 -18619.5008417 -2.88977118619e+19 2.41395632824e+19 7.64048516166e+18
1.65313695931e+30 0.0 -26498.9739832 3110.14535717 18415.0600698 7.69928064233e+18 3.59674298752e+18 -6.41819707445e+18
4.31339556052e+29 0.0 36931.0729421 -142245.909596 32174.0327155 -5.20378217529e+18 1.6950042824e+19 1.87148875673e+18
3.66441968572e+29 0.0 -40834.7388549 225117.392474 50551.0761179 -4.97812292426e+17 6.10182880039e+18 3.21427877889e+18
3.65932132051e+29 0.0 -67966.346064 -22373.7467266 8586.66750402 3.9207321384e+19 1.46021371942e+19 3.239445316e+18
2.25877669286e+29 0.0 87845.8335177 67921.7835398 1166.71993172 -4.02702318749e+19 -3.2513207971e+19 -4.57206214652e+17
2.05971203907e+29 0.0 -19393.161983 102825.262735 -20761.9465471 1.87695935643e+18 -3.36960409473e+18 -2.99646388711e+18
7.88634265016e+29 0.0 121.32160397 -24356.2708045 -9358.83534281 -5.80454663665e+18 1.58791578989e+19 8.1180925772e+18
2.26571523607e+29 0.0 58.2912480504 -65741.3476372 105786.933152 -2.1011624727e+18 -2.12676650494e+19 -8.90512773369e+17
2.49792188872e+29 0.0 -146474.859082 4101.91995048 6516.11765639 1.01262626495e+19 5.12139034251e+17 -4.97766493795e+18
4.25081672528e+29 0.0 -46914.9631737 -32637.4249541 26502.3631041 8.76978360999e+18 8.88136088747e+18 3.73779580198e+17
3.08171717519e+29 0.0 50845.5601736 -70619.6384798 34221.3195277 5.37142552397e+18 -9.60250025719e+18 4.76387523079e+17
2.18292068412e+29 0.0 134638.233914 -59340.2823275 -14760.4829085 -1.33606928419e+18 -4.40350771288e+17 -1.377168077e+18
4.38842520666e+29 0.0 -39978.9715394 202034.722609 -34478.8338205 3.56583479707e+18 -1.4926995855e+19 4.7537074254e+17
2.08989763883e+29 0.0 -84283.4301828 -92791.0312327 -25919.3240503 3.6172526481e+19 4.11516036825e+19 4.30303528477e+18
2.79380915223e+29 0.0 -122042.541379 821.203144081 -12168.6985595 -4.27985533211e+18 1.18920142123e+18 -3.99025455169e+18
3.74918786017e+29 0.0 144464.554933 -1931.77251524 53415.328736 5.60481735548e+18 -9.60010941133e+17 -8.34332008907e+17
5.19922034359e+29 0.0 58983.3871529 52830.5678196 -131343.999273 1.04509868065e+19 7.30708131668e+18 -5.23097485567e+17
2.98244753893e+29 0.0 152518.304926 15044.2560148 49048.9246556 1.38991209975e+19 4.17904953234e+17 4.72679561623e+17
4.12118835714e+29 0.0 -66944.8119092 -55632.0315866 -39556.8909328 -6.37581525297e+19 -5.12057294368e+19 -7.69100935944e+17
4.4005636197e+29 0.0 -90273.7732948 93818.6183021 13222.6845783 1.88978692105e+19 -1.81211517548e+19 -3.3481766712e+18
3.38046595957e+29 0.0 -9333.38193251 -31477.3432876 28435.79704 -9.34706592785e+18 -1.67245812017e+19 -4.98534409944e+18
2.34325950817e+29 0.0 2323.29656317 -21019.4005579 96457.2892945 -1.3342474771e+19 6.49536064403e+19 5.70621523851e+18
3.60478971827e+29 0.0 67183.9861962 185520.245045 84331.3444622 -3.53832903265e+18 -1.16518700433e+19 -3.56895857887e+18
2.34244882155e+29 0.0 81265.5892567 -140430.066265 -37207.6563154 -3.47636271371e+18 4.35237988303e+18 2.26264035507e+18
2.75170600286e+29 0.0 -27258.0614068 69331.613882 61046.3814811 -2.30467747895e+19 6.31781816516e+19 -2.93962307294e+18
8.96018368404e+29 0.0 -67826.911839 38713.1998417 121608.318936 -1.18886090917e+19 8.71198127686e+18 2.57343789908e+18
2.17633158985e+29 0.0 56329.2464268 -52593.4256282 -3427.01415206 -1.07912852058e+18 -1.28716263804e+18 6.63738780643e+17
2.3095314672e+29 0.0 9664.00212331 19884.0037713 31212.8631388 -5.34904367468e+18 -2.45675960072e+19 5.27246313862e+18
3.50655508253e+29 0.0 -47242.6740269 109003.655204 -37812.514716 1.71661201142e+19 -3.72203947164e+19 2.83061592614e+18
9.2453476615e+29 0.0 -22199.3667349 -77428.5739758 16776.0930813 -6.14891639817e+18 -1.52670534297e+19 4.00793810985e+18
2.86823903942e+29 0.0 86627.8871115 -12073.4476939 -39665.7739054 1.17009800156e+19 -3.24186054938e+18 -6.65077049249e+18
6.97106039797e+29 0.0 20835.9812148 -20781.2798622 897.565912067 1.03875586007e+19 -1.66410541237e+19 1.81365869174e+18
8.59138063219e+29 0.0 88692.3725341 306268.818202 -71896.886418 -4.08814025329e+18 -1.55606780216e+19 -9.07043725642e+18
2.14314140897e+29 0.0 31537.6291404 66399.2920933 -5507.5698388 3.66852022226e+18 3.44720677636e+18 -6.20699543136e+17
2.79085751383e+29 0.0 -20611.4576063 96393.6050765 25331.5186237 1.72692290452e+18 -1.27455307601e+18 -4.59649079735e+17
8.02184556061e+29 0.0 71180.9301874 -178145.981631 23404.3245754 -1.35125957341e+18 1.47928636275e+18 1.42141348368e+18
3.72197639465e+30 0.0 112931.632237 -65028.871701 10579.4419888 7.56330918103e+18 -5.56410984996e+18 -4.84400958834e+18
5.20470750167e+29 0.0 161481.384537 186990.684702 1523.53867513 4.42027892804e+19 5.05261984795e+19 -9.03732238403e+18
3.12606709382e+29 0.0 -168295.939767 -75862.8073954 -19280.5711333 3.09814866147e+19 1.47027386372e+19 -6.45457222108e+17
4.88805250741e+29 0.0 -43269.7551951 103219.313684 -36716.7977151 2.05821986338e+19 -4.60681988172e+19 5.34336601082e+18
2.19125206916e+29 0.0 72950.0047954 132108.213255 48849.325894 4.0334698274e+17 -8.93656829013e+17 -3.10004746863e+17
2.29240726992e+29 0.0 -7302.91624348 16855.6935847 -16794.2294076 -5.23950027229e+18 3.05048047329e+19 -2.14597838948e+18
4.03765680245e+29 0.0 87557.9587263 96721.9467711 -87355.0324256 2.70473870315e+18 1.44873549458e+18 -1.46349291585e+18
8.96297783501e+29 0.0 -25819.8565813 -252.366501202 93341.6490256 1.58818873479e+19 4.89000078064e+18 -1.01152819302e+19
1.99435622709e+29 0.0 20719.0990704 -54171.7419962 -16523.3350599 1.75890475803e+19 -5.17875145829e+19 -5.85392564414e+17
1.01412870013e+30 0.0 -35435.8830255 -61524.8267008 32424.0799955 -8.71891713789e+18 -1.18540256268e+19 -5.93679899727e+17
3.5269268587e+29 0.0 -166505.233224 73764.0101054 23046.4015043 -8.70993964882e+19 3.9318662857e+19 -2.42565693167e+17
2.10815610554e+29 0.0 62972.8962997 88648.9760877 105126.708939 -6.19492444228e+18 -1.0781165067e+19 5.4712772015e+18
1.81576027171e+30 0.0 3086.91838754 6730.03882456 -13749.5872607 1.74246704056e+19 3.11889094716e+17 1.29353062276e+19
4.78819855492e+29 0.0 -7866.97440798 -2216.25114379 -47148.4236488 -1.17509228704e+19 1.38391209966e+19 3.60551447407e+18
4.58009089613e+29 0.0 -31171.3956182 54180.211208 3578.83932534 1.2507850171e+19 -1.75643577481e+19 4.88532084274e+18
2.42023995118e+29 0.0 -73469.8491538 63693.8134717 14311.2680124 6.64620139884e+19 -5.58127315257e+19 1.69645228057e+19
7.31427597342e+29 0.0 -58141.1412258 41860.2321173 -37883.3188902 1.03252652758e+19 -5.23992072611e+18 4.32837092178e+18
3.77036088354e+29 0.0 -77034.2104958 -85544.8726338 -31662.3811022 -1.6669531267e+19 -1.69030905344e+19 -8.65062737225e+18
2.39969684986e+29 0.0 -78513.4937178 37385.1177053 -23069.8437162 -2.35558854482e+19 1.26869938989e+19 8.43896684076e+18
2.76537207477e+29 0.0 118372.721474 94288.5420927 -5944.04642548 -2.41435961319e+18 -2.84756012566e+18 4.60583914204e+18
2.30079854265e+29 0.0 -23837.3602702 -7714.85075286 -20558.7115503 1.56605308159e+19 9.93537292194e+18 -7.54004651719e+18
2.51876321131e+29 0.0 -43625.2401034 149151.243201 -59868.9876417 5.27150773623e+17 9.41961320929e+17 3.07611693507e+18
3.15512194884e+29 0.0 -195991.82889 45050.2831422 33874.942729 -2.15004405993e+19 5.54891417011e+18 -3.32404647048e+17
3.35489078455e+29 0.0 39250.6000529 -39843.4640389 -68118.2323089 1.53059582096e+19 -1.88255660272e+19 -2.02659792595e+19
4.55097683052e+29 0.0 -27865.2099055 -1664.38580146 -16097.110935 -4.85056736824e+18 3.73218746214e+18 1.87537387889e+18
1.99014830119e+29 0.0 -6570.71821892 -11151.5689427 -31361.1827516 -8.59297042055e+18 4.27223084774e+18 3.48064852219e+18
3.45690473659e+29 0.0 -36606.7771527 -67366.1005548 -154952.240299 -1.07859670953e+19 -1.65835564948e+19 -1.37764066554e+18
5.61387495e+29 0.0 -5288.65808601 -7480.2002155 38948.2609801 3.67359157279e+18 2.83421759552e+19 -2.25524200895e+18
4.15276762764e+29 0.0 133208.063671 -17722.0062132 40291.6568276 5.9752832114e+18 -1.70693298766e+18 -1.58019393556e+18
2.62626345788e+29 0.0 -37004.7039295 33786.2865594 -94094.9357034 7.25306035635e+18 -3.18547366276e+18 2.8938361141e+18
4.87001787345e+29 0.0 36427.0961944 6108.48258601 -40286.1392713 4.8735041764e+19 4.82962603467e+18 -2.2749677549e+18
2.37414051947e+29 0.0 -24525.9156898 19097.8758766 52054.4646449 1.23597118228e+18 3.80004561505e+18 4.55768471871e+18
4.69098817967e+29 0.0 -101228.292752 -124829.282919 -50516.7962827 1.52170557657e+19 1.99395976101e+19 6.49868104811e+18
2.4193354756e+29 0.0 -99072.2529161 252998.13308 53826.0977714 2.90152704736e+18 -6.10535377979e+18 6.21200529659e+18
2.7860918852e+29 0.0 23815.4454941 -79126.4992519 73621.9184106 -1.07011060814e+19 3.02358900022e+19 9.05181934928e+18
1.91575132355e+30 0.0 -103673.337445 17883.89496 75903.605962 1.55007232706e+19 -1.46190235474e+18 -1.01608321104e+19
2.26678766125e+29 0.0 23342.3152488 -28702.0121589 -12881.2154559 -1.42782380973e+19 1.16460944397e+19 6.80694564574e+17
2.2480224612e+29 0.0 75533.9584048 17095.0942001 81683.407003 -4.77323422258e+18 -2.68414343173e+18 -9.3484204714e+17
2.21138235013e+29 0.0 -18829.4898881 -10847.1115565 -51362.6876388 6.10275021131e+19 4.16874025526e+19 -6.41306740825e+18
2.5036907014e+29 0.0 16416.3996513 527.714125061 60324.2240524 1.50808854313e+19 -8.09539424959e+18 -7.12011389902e+18
1.2591606023e+30 0.0 53720.5916238 -23961.9083806 44968.0604504 -1.25496335003e+19 3.22622494686e+18 2.34562552683e+18
2.56581317861e+29 0.0 -92211.2208078 -177710.252543 40252.1841467 -7.63327305152e+17 -1.17660691232e+17 -3.47170526215e+17
3.01177994063e+29 0.0 46340.7465471 -5964.65713595 -48795.5613142 1.5336694078e+19 -4.525516896e+18 6.00092942292e+18
6.24008667313e+29 0.0 -42949.5127106 -40746.813534 47035.9217435 1.37192517417e+19 1.61589228449e+19 2.70430149588e+18
2.83309449027e+29 0.0 12209.4869061 24572.8142981 61819.3833078 -2.9912489034e+19 -7.04916352826e+19 6.18975820181e+18
1.70677203545e+30 0.0 75596.8823377 149824.379384 16899.8607821 -1.01970330976e+19 -2.1854639485e+19 -3.89644742546e+17
3.01640298893e+29 0.0 -20563.5460916 -149012.038208 18451.7759209 -4.05532984914e+18 -2.33168424951e+19 7.55860736587e+18
7.72996509025e+29 0.0 51899.5972064 21890.3474356 -60456.7153834 -4.75580898166e+19 -2.26002537882e+19 -1.12757792942e+18
1.46883080498e+30 0.0 79412.1643198 110033.448183 -4380.14785582 4.67235282776e+19 6.32050503931e+19 1.68161539702e+19
5.7313311041e+30 0.0 1346.49110269 21004.8833317 25599.0046323 6.79569729688e+18 9.91921936792e+18 3.43348305924e+18
4.79538387354e+29 0.0 97220.7322923 -39410.4008978 -63242.2211716 -1.94123155105e+19 6.60927139112e+18 -1.04747702397e+19
3.61930346109e+29 0.0 -41496.6213428 119216.502247 27055.6605736 1.43051152123e+19 -3.83094385847e+19 -9.87855681933e+18
4.06668332116e+29 0.0 -18444.8097812 -268764.833563 -88639.9677746 -2.33142307807e+18 -2.77055019132e+19 -1.05607540467e+19
6.96229048584e+29 0.0 75097.3576067 34108.4183993 4056.28867786 -1.98022980122e+19 -1.05529494168e+19 -3.84158331773e+18
1.56644102581e+30 0.0 -25173.5104076 -2166.5420999 9066.92712572 -1.67405154815e+19 3.24941509448e+18 4.31227658552e+18
5.63305807453e+29 0.0 -79629.9693571 33146.4150993 -6759.81812099 -4.72526368629e+17 1.73359465237e+18 -1.41380833708e+17
7.51665217028e+29 0.0 5524.50779392 -10574.5076177 17457.9754903 -9.15178372461e+17 -1.72449632029e+19 1.14594277098e+19
2.27877235414e+29 0.0 18251.5210024 139398.426902 32121.1800712 1.81031137747e+18 5.76775293463e+18 4.34437802295e+18
2.2310980001e+29 0.0 37932.0262136 -18154.6278352 -90321.6196273 8.96927498587e+18 -7.62300957315e+18 -8.21339970629e+17
1.94892626501e+30 0.0 -33628.3499635 56990.0489872 -116880.865069 9.84391497859e+18 -1.27711876851e+19 8.14339574836e+18
2.40446604101e+29 0.0 -17011.588588 -66847.7267275 -20009.3727802 4.62508629553e+18 2.61108342483e+19 -2.36839111216e+18
1.60969372121e+30 0.0 29099.3927232 161013.415088 -26411.0014014 -1.22097323529e+18 -1.13833068149e+19 -1.55803802847e+18
